Axial load (kN),lat disp top (mm),Lat drift,Lat Load_Resultant (kN),Total Load (kN)
255.3015797,-0.646654154,-0.026666151,-28.94461943,-28.94461943
255.2282409,-0.662381433,-0.027314698,-30.26315941,-30.26315941
255.3057604,-0.700933842,-0.028904488,-29.78837448,-29.78837448
255.2792556,-0.726899227,-0.029975226,-31.07744198,-31.07744198
255.3039023,-0.748036019,-0.030846846,-32.98598572,-32.98598572
255.219743,-0.756760538,-0.03120662,-34.29216833,-34.29216833
255.1867625,-0.764670253,-0.031532794,-34.18763816,-34.18763816
255.2452095,-0.77291847,-0.031872927,-31.79414525,-31.79414525
255.1922274,-0.745792128,-0.030754315,-33.26971476,-33.26971476
255.1814342,-0.802136,-0.033077773,-33.58677311,-33.58677311
255.2032938,-0.848818536,-0.035002826,-34.39939007,-34.39939007
255.227995,-0.871689878,-0.035945974,-36.51642324,-36.51642324
255.2274759,-0.920031838,-0.037939457,-38.50383096,-38.50383096
255.1899321,-1.015851403,-0.04189078,-39.43337308,-39.43337308
255.1757234,-1.106950045,-0.045647425,-38.96519633,-38.96519633
255.0979035,-1.222995594,-0.050432808,-41.12229095,-41.12229095
255.2697468,-1.338933737,-0.055213762,-43.72090525,-43.72090525
255.3301064,-1.420660476,-0.058583937,-45.30031324,-45.30031324
255.3483045,-1.489399805,-0.061418549,-46.76088653,-46.76088653
255.332265,-1.577348608,-0.065045303,-46.7225986,-46.7225986
255.4565092,-1.651734904,-0.06811278,-49.11005323,-49.11005323
255.5071959,-1.709293945,-0.070486348,-50.1443301,-50.1443301
255.5179618,-1.732430761,-0.071440444,-49.94675424,-49.94675424
255.6610325,-1.773841215,-0.073148091,-55.71926642,-55.71926642
255.6791212,-1.838230467,-0.075803318,-50.82465049,-50.82465049
255.711364,-1.881144371,-0.077572964,-51.23972932,-51.23972932
255.7987475,-1.921763035,-0.07924796,-53.3250976,-53.3250976
255.8794366,-2.007431768,-0.082780691,-52.77202657,-52.77202657
255.8932627,-2.070259371,-0.08537152,-55.32892113,-55.32892113
256.0154302,-2.135169133,-0.088048212,-56.15587656,-56.15587656
256.0244746,-2.182794809,-0.090012157,-56.42273149,-56.42273149
256.0555151,-2.235247888,-0.092175171,-59.46178136,-59.46178136
256.1904432,-2.274548363,-0.093795809,-58.38357721,-58.38357721
256.2122208,-2.343344795,-0.096632775,-61.52484605,-61.52484605
256.3072824,-2.42942126,-0.10018232,-62.65917204,-62.65917204
256.5198118,-2.507991032,-0.103422311,-63.77595705,-63.77595705
256.5445131,-2.592899568,-0.106923694,-64.20477341,-64.20477341
256.6093812,-2.692389888,-0.111026387,-65.39853951,-65.39853951
256.7263025,-2.75156113,-0.113466438,-70.35990727,-70.35990727
256.7801316,-2.813087087,-0.116003591,-70.02173927,-70.02173927
256.9492154,-2.89136807,-0.119231673,-69.8486312,-69.8486312
257.0372273,-2.956524652,-0.121918542,-70.19537377,-70.19537377
257.1090086,-3.040666268,-0.1253883,-73.8867446,-73.8867446
257.2682008,-3.096513638,-0.127691284,-74.9859683,-74.9859683
257.3128761,-3.173857531,-0.130880723,-75.88944147,-75.88944147
257.4595537,-3.244322978,-0.133786515,-78.14974766,-78.14974766
257.5780872,-3.348740195,-0.138092379,-80.19404538,-80.19404538
257.6806086,-3.466723421,-0.142957667,-80.44211206,-80.44211206
257.8337896,-3.535315759,-0.145786217,-82.60124196,-82.60124196
258.092388,-3.617304752,-0.149167206,-80.72991672,-80.72991672
258.0459635,-3.713749914,-0.153144326,-84.72788452,-84.72788452
258.2355952,-3.792964516,-0.156410908,-87.16875582,-87.16875582
258.3554402,-3.877560198,-0.15989939,-88.56157999,-88.56157999
258.5178568,-3.950747689,-0.16291743,-89.25586265,-89.25586265
258.6747811,-4.024129541,-0.165943486,-87.92615852,-87.92615852
258.7653069,-4.121810031,-0.169971548,-93.12453911,-93.12453911
258.9432165,-4.192845134,-0.17290083,-93.19253255,-93.19253255
259.0800027,-4.277529008,-0.176392949,-92.80796875,-92.80796875
259.2344132,-4.376692694,-0.180482173,-95.77394289,-95.77394289
259.3159221,-4.448102587,-0.183426911,-96.47312031,-96.47312031
259.5238885,-4.535715161,-0.1870398,-96.85870111,-96.85870111
259.5265389,-4.606642822,-0.189964652,-98.02229574,-98.02229574
259.7881983,-4.696011717,-0.193649968,-99.1953895,-99.1953895
259.9726114,-4.77714598,-0.196995711,-99.89776311,-99.89776311
260.0076679,-4.844361676,-0.199767492,-101.6321572,-101.6321572
260.1215838,-4.948363672,-0.204056234,-103.6856201,-103.6856201
260.2688626,-5.038702995,-0.207781567,-103.8522123,-103.8522123
260.3897188,-5.099882724,-0.210304442,-103.7349779,-103.7349779
260.52962,-5.191929329,-0.214100178,-104.121534,-104.121534
260.679932,-5.242028188,-0.216166111,-108.4831934,-108.4831934
260.8156526,-5.319747179,-0.219371018,-107.8255371,-107.8255371
260.8562839,-5.40171728,-0.222751228,-110.9916677,-110.9916677
260.9649535,-5.473963477,-0.225730453,-108.5471854,-108.5471854
261.0574742,-5.549324956,-0.228838143,-112.3431745,-112.3431745
261.2078407,-5.628286235,-0.232094278,-112.9481409,-112.9481409
261.2715067,-5.680231283,-0.234236342,-112.9617737,-112.9617737
261.3667599,-5.787044043,-0.238640991,-112.9498477,-112.9498477
261.5307341,-5.868180713,-0.241986834,-115.5216683,-115.5216683
261.6016684,-5.942606707,-0.245055947,-117.6333937,-117.6333937
261.685172,-5.98355298,-0.246744453,-116.3082752,-116.3082752
261.8148542,-6.047461258,-0.249379846,-116.3625481,-116.3625481
261.9310107,-6.123890827,-0.25253158,-119.9391304,-119.9391304
261.9409018,-6.201936276,-0.25574995,-120.940603,-120.940603
262.025608,-6.291636204,-0.259448916,-123.8789073,-123.8789073
262.1418461,-6.374852765,-0.262880526,-122.7222059,-122.7222059
262.175182,-6.441684105,-0.265636458,-123.1462858,-123.1462858
262.2912017,-6.49751627,-0.267938815,-123.2867793,-123.2867793
262.317488,-6.545321733,-0.269910175,-125.8330803,-125.8330803
262.3914552,-6.61285803,-0.272695176,-126.1033637,-126.1033637
262.4559957,-6.691938668,-0.275956234,-127.1747273,-127.1747273
262.5297172,-6.757226093,-0.278648499,-128.1834265,-128.1834265
262.5682993,-6.803966791,-0.28057595,-129.1892872,-129.1892872
262.507639,-6.861575926,-0.282951585,-132.250163,-132.250163
262.5099616,-6.930026807,-0.285774301,-129.5462172,-129.5462172
262.4292723,-6.997284239,-0.288547804,-131.8950659,-131.8950659
262.3219143,-7.095723667,-0.292607162,-133.7989606,-133.7989606
262.3234719,-7.171735502,-0.29574167,-135.4049919,-135.4049919
262.1581861,-7.265425866,-0.29960519,-135.7694106,-135.7694106
262.076404,-7.341959501,-0.302761217,-135.9632065,-135.9632065
262.0587796,-7.3894763,-0.304720672,-135.3592387,-135.3592387
262.0156617,-7.457982222,-0.307545659,-137.1045331,-137.1045331
261.988829,-7.52194169,-0.310183162,-137.9035907,-137.9035907
261.9531159,-7.599452896,-0.313379501,-139.3249072,-139.3249072
261.983364,-7.680562988,-0.316724247,-140.1384116,-140.1384116
262.1006955,-7.761571661,-0.320064811,-140.8791028,-140.8791028
262.1009138,-7.79787293,-0.32156177,-142.1228117,-142.1228117
262.1596344,-7.874584677,-0.324725141,-143.6268583,-143.6268583
262.2079988,-7.930244238,-0.327020381,-143.730183,-143.730183
262.2283007,-7.990415098,-0.329501654,-144.4377633,-144.4377633
262.2778127,-8.073237318,-0.332917003,-146.1048615,-146.1048615
262.2921853,-8.12130447,-0.334899153,-148.3560163,-148.3560163
262.3795146,-8.177458185,-0.337214771,-145.6190199,-145.6190199
262.4430712,-8.240862458,-0.33982938,-147.3809747,-147.3809747
262.3880123,-8.297114365,-0.342149046,-147.6946448,-147.6946448
262.6552187,-8.393640327,-0.346129498,-151.1873071,-151.1873071
262.7407715,-8.480413634,-0.349707779,-151.5036173,-151.5036173
262.8057218,-8.554158709,-0.352748813,-152.8917133,-152.8917133
262.9643679,-8.608589723,-0.354993391,-151.2562436,-151.2562436
263.0164483,-8.692079729,-0.358436277,-154.0279796,-154.0279796
263.1367308,-8.753952119,-0.360987716,-157.1684916,-157.1684916
263.2202344,-8.791321918,-0.362528739,-154.9301049,-154.9301049
263.0883391,-8.854679303,-0.365141415,-156.9351089,-156.9351089
263.0513691,-8.904015562,-0.367175899,-156.1949129,-156.1949129
263.0453577,-8.988092709,-0.370642998,-157.3958592,-157.3958592
263.0358488,-9.061359107,-0.373664293,-159.6692652,-159.6692652
263.0002724,-9.156637483,-0.377593298,-158.9463014,-158.9463014
262.9368521,-9.234355971,-0.380798184,-160.7812197,-160.7812197
262.9621,-9.299023376,-0.383464881,-161.7451614,-161.7451614
262.9788772,-9.351715058,-0.385637734,-165.4716694,-165.4716694
263.0121311,-9.410642766,-0.388067743,-164.5358152,-164.5358152
263.0143444,-9.474227421,-0.390689791,-163.9445947,-163.9445947
262.9945888,-9.556027253,-0.39406298,-167.6035333,-167.6035333
263.0377067,-9.605455616,-0.396101263,-168.1217431,-168.1217431
263.0487185,-9.670139842,-0.398768653,-167.7602946,-167.7602946
263.0863717,-9.76565629,-0.402707476,-169.5713536,-169.5713536
263.0884483,-9.848082888,-0.406106511,-170.5313844,-170.5313844
263.1792203,-9.937376496,-0.409788721,-170.0769203,-170.0769203
263.2608659,-9.990318937,-0.411971915,-173.1034493,-173.1034493
263.3104052,-10.06531477,-0.415064526,-172.2266691,-172.2266691
263.4610179,-10.11755532,-0.417218776,-176.1157718,-176.1157718
263.5509428,-10.18392052,-0.419955485,-175.9110489,-175.9110489
263.6293914,-10.2497437,-0.422669843,-178.1300409,-178.1300409
263.7124305,-10.33691825,-0.42626467,-176.5138973,-176.5138973
263.793803,-10.41528137,-0.429496139,-177.2790831,-177.2790831
263.8073285,-10.48484157,-0.432364601,-178.7012455,-178.7012455
263.8509657,-10.534212,-0.434400495,-178.97242,-178.97242
263.7625709,-10.58950769,-0.436680729,-180.0147756,-180.0147756
263.769812,-10.65753182,-0.439485848,-181.5140836,-181.5140836
263.7421596,-10.72999152,-0.442473877,-182.8464653,-182.8464653
263.7796761,-10.76841429,-0.444058321,-184.7088074,-184.7088074
263.7417224,-10.8575626,-0.44773454,-183.4022809,-183.4022809
263.8149794,-10.93509965,-0.450931945,-184.1326591,-184.1326591
263.7667517,-11.0085541,-0.453960994,-185.2442316,-185.2442316
263.8181491,-11.06315058,-0.456212395,-186.2105826,-186.2105826
263.8084761,-11.1317279,-0.459040326,-187.9917366,-187.9917366
263.8205262,-11.18809453,-0.461364723,-191.5547309,-191.5547309
263.9364095,-11.2929832,-0.465690029,-190.2939305,-190.2939305
263.9359996,-11.35524825,-0.46825766,-188.1710732,-188.1710732
263.895614,-11.42021851,-0.470936846,-190.5740556,-190.5740556
263.8952861,-11.49674447,-0.474092555,-191.5527381,-191.5527381
263.8321119,-11.55037217,-0.476304007,-193.2187602,-193.2187602
263.9068443,-11.60723999,-0.478649072,-192.6620763,-192.6620763
263.9337591,-11.67695526,-0.481523928,-194.2985752,-194.2985752
263.9257529,-11.75783673,-0.484859247,-195.7476331,-195.7476331
263.9090302,-11.82858618,-0.48777675,-197.1498147,-197.1498147
264.046746,-11.89704098,-0.490599628,-197.5362889,-197.5362889
263.9773689,-11.97168009,-0.493677529,-199.7901297,-199.7901297
263.9428581,-12.02681818,-0.495951265,-197.0379623,-197.0379623
263.9890911,-12.07517376,-0.49794531,-200.1798203,-200.1798203
264.022017,-12.14523957,-0.500834622,-200.0575177,-200.0575177
264.085328,-12.21173403,-0.503576661,-201.5484898,-201.5484898
264.0020156,-12.29100872,-0.50684572,-200.7684143,-200.7684143
264.021744,-12.35658798,-0.50955002,-201.4593492,-201.4593492
263.9235943,-12.44191771,-0.513068772,-204.9388739,-204.9388739
263.9200694,-12.50827473,-0.515805144,-203.5826656,-203.5826656
263.962559,-12.55927513,-0.517908253,-206.1001899,-206.1001899
263.9684611,-12.62397911,-0.520576458,-204.6152575,-204.6152575
263.9222281,-12.67285687,-0.522592036,-208.0426552,-208.0426552
263.8973081,-12.7574248,-0.526079373,-209.0567068,-209.0567068
263.990594,-12.83205552,-0.529156929,-209.1473545,-209.1473545
264.0176999,-12.89309602,-0.531674063,-210.705904,-210.705904
264.0710646,-12.97327453,-0.534980393,-209.9839557,-209.9839557
264.0384938,-13.02076446,-0.536938741,-213.3612418,-213.3612418
264.0806829,-13.10908844,-0.540580967,-211.7471354,-211.7471354
264.1345669,-13.19029482,-0.543929683,-215.6808103,-215.6808103
264.0139837,-13.2345347,-0.545754008,-214.4350617,-214.4350617
263.9530774,-13.29947403,-0.548431919,-215.5995329,-215.5995329
263.9144952,-13.38062587,-0.551778386,-215.506427,-215.506427
263.8236685,-13.45320468,-0.554771327,-216.7497602,-216.7497602
263.806864,-13.54512099,-0.55856169,-217.8761242,-217.8761242
263.7765885,-13.5842897,-0.560176895,-218.6792613,-218.6792613
263.7725171,-13.64874377,-0.562834794,-219.8820325,-219.8820325
263.6982764,-13.6917103,-0.56460661,-220.754112,-220.754112
263.6820184,-13.76187635,-0.567500056,-220.4212335,-220.4212335
263.7708777,-13.85682378,-0.571415414,-221.5623879,-221.5623879
263.7468867,-13.91916618,-0.573986234,-224.8412741,-224.8412741
263.7577073,-13.98901036,-0.576866407,-220.7140197,-220.7140197
263.8104162,-14.05424889,-0.579556655,-225.8081619,-225.8081619
263.8187503,-14.13660029,-0.582952589,-226.3003436,-226.3003436
263.78413,-14.19510639,-0.585365212,-227.2946112,-227.2946112
263.7991859,-14.26348338,-0.588184882,-226.7719931,-226.7719931
263.7306832,-14.34462593,-0.591530966,-229.5151228,-229.5151228
263.7566144,-14.41511488,-0.594437727,-229.1242183,-229.1242183
263.6750506,-14.45287196,-0.59599472,-230.3642974,-230.3642974
263.733607,-14.53467747,-0.599368143,-232.1178732,-232.1178732
263.7749217,-14.59044771,-0.601667947,-231.5623859,-231.5623859
263.7754682,-14.66392555,-0.604697961,-233.274766,-233.274766
263.7827638,-14.7445861,-0.608024169,-231.7488609,-231.7488609
263.8436975,-14.80845862,-0.610658087,-233.5881711,-233.5881711
263.9001773,-14.87325284,-0.613330014,-235.6061023,-235.6061023
263.9425029,-14.93761048,-0.615983937,-233.2716856,-233.2716856
264.0325918,-14.98945835,-0.618121994,-235.5116303,-235.5116303
264.0241211,-15.05283183,-0.620735333,-239.8700771,-239.8700771
264.0291215,-15.11064955,-0.623119569,-236.6124624,-236.6124624
264.1308506,-15.20109278,-0.626849187,-238.4348124,-238.4348124
264.1879861,-15.30373826,-0.63108199,-238.3773384,-238.3773384
264.2473896,-15.35380987,-0.633146799,-242.3617261,-242.3617261
264.2849882,-15.40217469,-0.635141224,-240.8133189,-240.8133189
264.2847696,-15.45623826,-0.63737065,-243.6018068,-243.6018068
264.2982406,-15.51950273,-0.639979494,-245.0892039,-245.0892039
264.329855,-15.59490752,-0.64308897,-241.1211268,-241.1211268
264.3678361,-15.66094722,-0.645812256,-246.3046926,-246.3046926
264.2764629,-15.75017726,-0.649491846,-244.8190103,-244.8190103
264.2528546,-15.78772605,-0.65104025,-245.2652598,-245.2652598
264.3377518,-15.83834162,-0.65312749,-246.9668844,-246.9668844
264.4141512,-15.91777505,-0.656403095,-247.8852521,-247.8852521
264.4959061,-16.01635825,-0.660468381,-249.223488,-249.223488
264.5511835,-16.10025657,-0.663928106,-249.5375748,-249.5375748
264.603073,-16.15709361,-0.666271901,-250.7581612,-250.7581612
264.6443601,-16.21478329,-0.668650857,-251.9960388,-251.9960388
264.7604619,-16.28653138,-0.671609541,-252.382923,-252.382923
264.7655989,-16.35546718,-0.674452255,-251.1256105,-251.1256105
264.80746,-16.44041511,-0.677955262,-253.2633018,-253.2633018
264.8081432,-16.51263241,-0.680933295,-256.1454548,-256.1454548
264.8354404,-16.55012395,-0.682479338,-253.0793407,-253.0793407
264.7957379,-16.57326296,-0.683433524,-256.5400071,-256.5400071
264.6801825,-16.63216005,-0.68586227,-257.9312362,-257.9312362
264.673816,-16.68907974,-0.688209474,-257.6016339,-257.6016339
264.630206,-16.72013722,-0.689490195,-257.2081122,-257.2081122
264.5494894,-16.75628316,-0.690980749,-257.03873,-257.03873
264.4887197,-16.78046713,-0.691978026,-256.3767141,-256.3767141
264.4256275,-16.80894222,-0.693152257,-257.9285975,-257.9285975
264.3874277,-16.81962527,-0.693592795,-257.9289742,-257.9289742
264.2734299,-16.8402345,-0.69444266,-256.773565,-256.773565
264.2226337,-16.85551073,-0.695072608,-256.538921,-256.538921
264.1742146,-16.86252572,-0.695361886,-257.1665642,-257.1665642
264.1747885,-16.88035841,-0.696097254,-256.8962598,-256.8962598
264.1433107,-16.88647833,-0.696349622,-261.6846912,-261.6846912
264.0867215,-16.89648958,-0.696762457,-259.3366034,-259.3366034
264.0444777,-16.89260988,-0.696602469,-257.0840385,-257.0840385
263.8872798,-16.90126879,-0.696959538,-256.6226762,-256.6226762
263.9183208,-16.8975799,-0.696807418,-255.7258209,-255.7258209
263.806017,-16.90710316,-0.69720013,-255.5686807,-255.5686807
263.6810347,-16.89967344,-0.69689375,-256.2667175,-256.2667175
263.6522348,-16.90005083,-0.696909313,-257.308413,-257.308413
263.5189732,-16.89623255,-0.696751858,-254.9427744,-254.9427744
263.4071066,-16.91002352,-0.697320557,-258.7505979,-258.7505979
263.2905676,-16.90438338,-0.697087975,-254.6949869,-254.6949869
263.1945493,-16.90505376,-0.697115619,-255.657565,-255.657565
263.1163466,-16.91588193,-0.697562141,-253.415798,-253.415798
262.9726745,-16.91693042,-0.697605378,-255.1580596,-255.1580596
262.9292013,-16.91153813,-0.697383016,-251.5285427,-251.5285427
262.8899358,-16.90553255,-0.697135363,-254.7437074,-254.7437074
262.8400141,-16.91546642,-0.697545007,-249.8227203,-249.8227203
262.7366729,-16.90103301,-0.696949815,-249.8708761,-249.8708761
262.5377233,-16.91090934,-0.697357086,-245.4784843,-245.4784843
262.4494925,-16.9027599,-0.697021027,-246.6404456,-246.6404456
262.6760397,-16.91608208,-0.697570395,-243.385469,-243.385469
262.0458005,-16.88132447,-0.696137091,-240.5123151,-240.5123151
262.1740618,-16.78264714,-0.692067923,-238.6654753,-238.6654753
262.2687412,-16.70104066,-0.688702708,-239.0984069,-239.0984069
262.1511092,-16.5965776,-0.684394953,-234.0283116,-234.0283116
262.0861314,-16.4929664,-0.680122326,-233.7104531,-233.7104531
262.0885906,-16.41139786,-0.676758675,-232.9935241,-232.9935241
261.9490991,-16.30864394,-0.6725214,-228.2245016,-228.2245016
261.9273762,-16.22948227,-0.669257001,-226.9102702,-226.9102702
261.927786,-16.15619884,-0.666235004,-225.4178548,-225.4178548
261.8139797,-16.09057175,-0.663528732,-222.8130495,-222.8130495
261.75515,-16.02776205,-0.660938641,-222.0985772,-222.0985772
261.6795159,-15.95046022,-0.657750937,-219.1723479,-219.1723479
261.5830058,-15.89187796,-0.655335174,-218.8607249,-218.8607249
261.5457079,-15.82125654,-0.65242295,-220.0409391,-220.0409391
261.5094483,-15.763533,-0.650042598,-216.5140854,-216.5140854
261.4522035,-15.68488519,-0.646799389,-214.3635779,-214.3635779
261.3682901,-15.56803612,-0.641980871,-214.0522628,-214.0522628
261.2766437,-15.45611567,-0.637365595,-209.6153133,-209.6153133
261.1878395,-15.38088392,-0.634263254,-211.4710699,-211.4710699
261.136196,-15.32878449,-0.632114824,-207.7445374,-207.7445374
261.0408881,-15.2636069,-0.629427089,-208.211437,-208.211437
260.9366179,-15.20667802,-0.627079506,-201.5526953,-201.5526953
260.8508464,-15.15251142,-0.624845832,-203.4976574,-203.4976574
260.7610581,-15.08772226,-0.622174114,-202.0633517,-202.0633517
260.6438089,-15.01452329,-0.6191556,-199.6315742,-199.6315742
260.5644313,-14.92140478,-0.615315661,-200.772112,-200.772112
260.5092906,-14.85196745,-0.612452266,-197.5674788,-197.5674788
260.3596891,-14.792569,-0.610002845,-196.9954411,-196.9954411
260.2588892,-14.72003106,-0.60701159,-197.7376455,-197.7376455
260.0908437,-14.67364329,-0.605098692,-191.7718402,-191.7718402
259.9445212,-14.61580636,-0.602713664,-193.1285313,-193.1285313
259.8894079,-14.53633705,-0.599436579,-191.2262193,-191.2262193
259.6477229,-14.44614108,-0.595717158,-190.6559827,-190.6559827
259.493613,-14.39072944,-0.593432142,-190.0703276,-190.0703276
259.2929695,-14.30640931,-0.589955023,-186.0874514,-186.0874514
259.1045947,-14.25766925,-0.587945124,-185.3614406,-185.3614406
258.9677812,-14.19987186,-0.585561726,-183.7436038,-183.7436038
258.7870026,-14.13154079,-0.58274395,-180.4874727,-180.4874727
258.6657094,-14.05078063,-0.579413634,-181.9159792,-181.9159792
258.5722598,-13.97798482,-0.576411745,-180.2010208,-180.2010208
258.3387177,-13.9282548,-0.574361023,-181.5565653,-181.5565653
258.2443664,-13.86685851,-0.571829217,-176.9747062,-176.9747062
258.0482588,-13.80478642,-0.569269543,-176.1372285,-176.1372285
257.9662855,-13.72775855,-0.566093136,-177.0005021,-177.0005021
257.6340202,-13.64851364,-0.562825305,-174.0056112,-174.0056112
257.6292111,-13.55950325,-0.559154773,-173.5978712,-173.5978712
257.4442794,-13.51803345,-0.557444678,-170.6324847,-170.6324847
257.0976141,-13.42778147,-0.553722947,-170.631079,-170.631079
257.1486287,-13.38813782,-0.552088158,-170.7186737,-170.7186737
254.0920359,-13.30901676,-0.548825434,-165.5791552,-165.5791552
256.6107743,-13.26198892,-0.546886141,-165.1766551,-165.1766551
256.3196604,-13.1875563,-0.543816755,-167.7118391,-167.7118391
256.4652996,-13.11202762,-0.54070217,-163.644641,-163.644641
256.2333425,-13.04556513,-0.537961449,-161.8040627,-161.8040627
255.7950041,-12.96242375,-0.534532938,-163.6571828,-163.6571828
255.8310997,-12.89715165,-0.531841305,-160.7228345,-160.7228345
255.6451842,-12.85132576,-0.529951578,-160.0216562,-160.0216562
255.5524725,-12.80336687,-0.527973892,-158.378864,-158.378864
255.3112798,-12.72888282,-0.524902384,-155.847059,-155.847059
255.1718434,-12.64584783,-0.521478261,-155.7429843,-155.7429843
255.0123781,-12.55281216,-0.517641738,-153.3190371,-153.3190371
254.8532406,-12.46822987,-0.514153809,-151.2314704,-151.2314704
254.7569222,-12.41836879,-0.512097682,-151.6878755,-151.6878755
254.5726737,-12.3585406,-0.50963054,-151.602595,-151.602595
254.4287559,-12.28654352,-0.506661589,-149.413808,-149.413808
254.231255,-12.22764594,-0.504232822,-146.3970681,-146.3970681
254.1155636,-12.15670785,-0.50130754,-146.591789,-146.591789
253.9929589,-12.07931623,-0.498116133,-144.8689209,-144.8689209
253.8208699,-11.97414473,-0.493779164,-145.4148684,-145.4148684
253.6390259,-11.9259909,-0.491793439,-140.9907352,-140.9907352
253.4721286,-11.87683138,-0.489766243,-143.0978807,-143.0978807
253.3673121,-11.8110331,-0.487052911,-139.3999887,-139.3999887
253.1375958,-11.75265606,-0.484645611,-140.9930844,-140.9930844
253.0146361,-11.69012402,-0.48206697,-140.2472298,-140.2472298
252.8665106,-11.62341852,-0.479316228,-136.8053017,-136.8053017
252.7143137,-11.53501437,-0.475670696,-137.4075877,-137.4075877
252.6823716,-11.466742,-0.47285534,-134.9022902,-134.9022902
252.3989356,-11.39067945,-0.46971874,-131.1299312,-131.1299312
252.2677238,-11.3072916,-0.466280066,-133.5863122,-133.5863122
252.0738573,-11.23388083,-0.463252818,-132.3306551,-132.3306551
251.9551605,-11.17685678,-0.46090131,-129.2077586,-129.2077586
251.7743548,-11.10079841,-0.457764883,-130.5323207,-130.5323207
251.6826541,-11.03502678,-0.455052651,-131.0491007,-131.0491007
251.5243913,-10.97225074,-0.452463948,-127.5334207,-127.5334207
251.3247867,-10.90615076,-0.449738176,-125.912154,-125.912154
251.2411741,-10.84044029,-0.447028465,-125.8788472,-125.8788472
251.0947154,-10.75950849,-0.443691072,-124.3406728,-124.3406728
250.9285832,-10.70369279,-0.441389393,-120.9968803,-120.9968803
250.7289786,-10.60184411,-0.437189448,-121.1261948,-121.1261948
250.6791391,-10.53159678,-0.434292651,-121.1303811,-121.1303811
250.4773757,-10.49241158,-0.432676766,-123.1962732,-123.1962732
250.286187,-10.41098103,-0.429318805,-118.5514451,-118.5514451
250.0863092,-10.35591089,-0.427047872,-117.3040618,-117.3040618
249.4811012,-10.28918172,-0.424296154,-119.7070303,-119.7070303
249.9123351,-10.20955198,-0.421012453,-114.5173321,-114.5173321
249.6929476,-10.13724037,-0.418030531,-113.9611747,-113.9611747
249.6635743,-10.06832285,-0.415188571,-115.5778369,-115.5778369
249.5010215,-9.999385601,-0.412345798,-113.4229357,-113.4229357
249.3117457,-9.921541192,-0.409135719,-111.6245526,-111.6245526
249.1403673,-9.85983902,-0.4065913,-111.8522982,-111.8522982
249.0421362,-9.807747718,-0.404443205,-110.7128502,-110.7128502
248.8432696,-9.750203216,-0.402070236,-108.5724541,-108.5724541
248.7029043,-9.694374376,-0.399768016,-107.1745838,-107.1745838
248.5512815,-9.628851626,-0.397066046,-106.4923748,-106.4923748
248.3854774,-9.54292367,-0.393522626,-106.1185662,-106.1185662
248.1934964,-9.480371982,-0.390943175,-103.9099155,-103.9099155
248.0552899,-9.388304105,-0.387146561,-103.9838848,-103.9838848
247.8733642,-9.294882042,-0.383294105,-101.2493949,-101.2493949
247.8092068,-9.244503488,-0.381216639,-100.1248435,-100.1248435
247.5861032,-9.194226669,-0.379143368,-100.9506847,-100.9506847
247.4865064,-9.129029326,-0.376454818,-98.44784775,-98.44784775
247.3674266,-9.063174307,-0.373739147,-98.62076514,-98.62076514
247.2257773,-8.985875519,-0.370551568,-96.40867371,-96.40867371
247.1308799,-8.907059899,-0.367301439,-96.86357821,-96.86357821
246.9978104,-8.817241481,-0.363597587,-97.03650191,-97.03650191
246.9053448,-8.737510139,-0.360309696,-97.55923011,-97.55923011
246.8151471,-8.679797476,-0.357929793,-96.08611295,-96.08611295
246.7388576,-8.626225125,-0.355720624,-93.09643257,-93.09643257
246.6759024,-8.55657001,-0.352848248,-93.2684696,-93.2684696
246.5916068,-8.52719347,-0.351636844,-92.23805182,-92.23805182
246.544527,-8.462617195,-0.348973905,-89.80079192,-89.80079192
246.463565,-8.384425135,-0.34574949,-87.94465614,-87.94465614
246.3426549,-8.309235661,-0.342648893,-87.75739104,-87.75739104
246.219504,-8.254042187,-0.340372874,-87.36746264,-87.36746264
246.1318477,-8.163606796,-0.336643579,-85.80165841,-85.80165841
245.9715358,-8.094523124,-0.333794768,-85.31490046,-85.31490046
245.8422917,-8.028971483,-0.331091608,-84.20402305,-84.20402305
245.6999045,-7.935946853,-0.32725554,-84.93607765,-84.93607765
245.5316688,-7.887073052,-0.325240126,-82.34104407,-82.34104407
245.4725116,-7.833972678,-0.32305042,-83.67794459,-83.67794459
245.293346,-7.767766334,-0.320320261,-82.12767825,-82.12767825
245.1733649,-7.70138161,-0.317582747,-81.02807097,-81.02807097
245.0105119,-7.632393193,-0.314737864,-81.00104539,-81.00104539
244.9512728,-7.568220282,-0.312091558,-80.62558791,-80.62558791
244.7180324,-7.494827782,-0.309065063,-78.92958129,-78.92958129
244.6188178,-7.427295643,-0.306280233,-76.65587734,-76.65587734
244.4320561,-7.352628687,-0.303201183,-78.67930183,-78.67930183
244.402136,-7.299950303,-0.301028878,-76.3022737,-76.3022737
244.2046085,-7.242233202,-0.298648792,-74.86280661,-74.86280661
244.1270074,-7.17307248,-0.295796803,-75.69706284,-75.69706284
243.8241721,-7.129385584,-0.293995282,-71.55418979,-71.55418979
243.8083787,-7.05805104,-0.291053651,-72.87333208,-72.87333208
243.6541056,-6.980525899,-0.287856738,-71.80048372,-71.80048372
243.6125727,-6.939645448,-0.286170946,-69.28318052,-69.28318052
243.5194516,-6.860520587,-0.282908065,-69.35455436,-69.35455436
