Axial load (kN),lat disp top (mm),Lat drift,Lat Load Act 3_ EW (kN),Total Load (kN)
245.4747794,11.990778,0.494465072,115.186956,115.186956
245.3711656,11.915997,0.49138132,115.1932172,115.1932172
245.1986399,11.850774,0.488691711,115.2024471,115.2024471
244.9506713,11.774244,0.485535835,113.0171745,113.0171745
244.9818489,11.707745,0.482793608,113.468306,113.468306
244.8492985,11.629399,0.479562845,112.3535935,112.3535935
244.6488473,11.553387,0.47642833,110.4725837,110.4725837
244.5766565,11.495243,0.474030639,109.9100457,109.9100457
244.4061527,11.437731,0.47165901,107.1612097,107.1612097
244.1922033,11.355919,0.46828532,107.5118918,107.5118918
244.1149028,11.285133,0.465366309,107.4632054,107.4632054
243.8980298,11.230473,0.463112289,106.4485645,106.4485645
243.7737042,11.168396,0.460552412,107.8177198,107.8177198
243.7412976,11.092935,0.457440619,104.7822712,104.7822712
243.5153801,11.028225,0.454772165,103.3570887,103.3570887
243.3950439,10.963861,0.452117979,102.6699742,102.6699742
243.2001122,10.889489,0.449051093,100.7261363,100.7261363
243.0157826,10.829596,0.446581278,98.16216801,98.16216801
242.9333451,10.753397,0.443439052,99.00597491,99.00597491
242.8288024,10.694801,0.441022722,98.91961331,98.91961331
242.5611881,10.61479,0.437723299,98.77009981,98.77009981
242.4653891,10.552476,0.435153649,95.77831771,95.77831771
242.4069155,10.478442,0.432100701,94.95167517,94.95167517
242.2212739,10.437009,0.430392124,93.17440722,93.17440722
242.0935328,10.358648,0.427160742,92.68349545,92.68349545
241.9201329,10.289367,0.424303794,94.86407212,94.86407212
241.7905065,10.221468,0.421503835,90.94935432,90.94935432
241.6647601,10.139022,0.418104,91.07733143,91.07733143
241.6231453,10.053323,0.414570021,88.70746091,88.70746091
241.464801,10.014478,0.412968165,88.80035362,88.80035362
241.314982,9.941518,0.409959505,88.60776723,88.60776723
241.222052,9.880492,0.407442969,86.77565965,86.77565965
241.1339039,9.800575,0.404147423,84.84509985,84.84509985
240.9299282,9.736928,0.401522804,84.10163434,84.10163434
240.8747331,9.674558,0.398950845,83.79699376,83.79699376
240.7177005,9.614841,0.396488289,82.95507602,82.95507602
240.6203714,9.527023,0.392866928,80.2126631,80.2126631
240.5194354,9.454891,0.389892412,80.09952939,80.09952939
240.3269632,9.395222,0.387431835,80.56075436,80.56075436
240.2836816,9.31334,0.384055258,79.70777154,79.70777154
240.138781,9.254168,0.381615175,78.28998379,78.28998379
240.0084988,9.175212,0.378359258,80.12948607,80.12948607
239.9067159,9.128394,0.376428619,74.85068666,74.85068666
239.8106438,9.075379,0.374242433,76.93648146,76.93648146
239.6680657,9.008492,0.371484206,75.41608532,75.41608532
239.5371824,8.928673,0.368192701,76.40605925,76.40605925
239.4205625,8.868324,0.365704082,74.6890825,74.6890825
239.3188069,8.801778,0.362959918,71.80930064,71.80930064
239.1394504,8.71686,0.359458144,70.86893067,70.86893067
239.1222635,8.646779,0.356568206,71.11484535,71.11484535
238.9304471,8.585925,0.354058763,70.81797732,70.81797732
238.8077885,8.518135,0.351263299,67.17222196,67.17222196
238.7241216,8.457593,0.348766722,68.58990176,68.58990176
238.6547726,8.387892,0.345892454,67.53191807,67.53191807
238.5203372,8.32334,0.343230515,68.59157502,68.59157502
238.4105211,8.267951,0.340946433,64.54753071,64.54753071
238.2701837,8.190933,0.337770433,64.6985016,64.6985016
238.0741595,8.11362,0.334582268,63.31061656,63.31061656
237.9784152,8.052621,0.332066845,64.72689298,64.72689298
237.8567403,7.999531,0.329877567,63.92804809,63.92804809
237.767554,7.922928,0.32671868,61.78995054,61.78995054
237.6851987,7.865046,0.324331794,62.4716675,62.4716675
237.5557363,7.755687,0.319822144,61.01328979,61.01328979
237.399223,7.701149,0.317573155,59.68472438,59.68472438
237.4263561,7.652411,0.31556334,59.24368643,59.24368643
237.1543431,7.58371,0.312730309,57.52687161,57.52687161
237.1800826,7.521722,0.310174103,57.41600489,57.41600489
237.2184458,7.436599,0.306663876,55.86689351,55.86689351
236.8113966,7.368959,0.303874598,54.77754976,54.77754976
236.7187946,7.313608,0.301592082,55.5803349,55.5803349
236.8640503,7.258729,0.299329031,53.70526242,53.70526242
236.5628553,7.199747,0.296896784,53.23286442,53.23286442
236.5200929,7.118798,0.29355868,52.69029761,52.69029761
236.531487,7.05516,0.290934433,51.77130213,51.77130213
236.6259739,6.983377,0.287974309,51.33738901,51.33738901
239.7014565,6.886302,0.283971216,49.81882806,49.81882806
241.5366639,6.804322,0.280590598,50.76869781,50.76869781
245.3203702,6.746677,0.278213485,49.24371371,49.24371371
246.6396159,6.669198,0.275018474,49.58543581,49.58543581
251.2524591,6.581102,0.271385649,47.91428468,47.91428468
252.2699648,6.51117,0.268501856,46.74786319,46.74786319
256.3219829,6.425578,0.264972289,48.42268469,48.42268469
257.1477004,6.366374,0.262530887,45.43300769,45.43300769
261.1221785,6.27698,0.258844536,45.74784973,45.74784973
260.7923448,6.215236,0.256298392,45.31215541,45.31215541
260.495519,6.134692,0.25297699,45.37061142,45.37061142
260.2531238,6.07356,0.250456082,43.85885144,43.85885144
260.0835754,6.026884,0.248531299,42.08185337,42.08185337
259.9096826,5.986914,0.246883052,43.86284567,43.86284567
259.740107,5.934564,0.244724289,41.30222394,41.30222394
259.6490072,5.8695,0.242041237,40.70794811,40.70794811
259.4841861,5.809904,0.23958367,40.10735709,40.10735709
259.2272815,5.752727,0.237225856,39.14728587,39.14728587
259.1391055,5.697542,0.234950186,39.04451556,39.04451556
258.9006996,5.635878,0.23240734,38.9045018,38.9045018
258.879086,5.569029,0.22965068,37.01280471,37.01280471
258.7196752,5.518373,0.227561773,37.57199614,37.57199614
258.465585,5.452877,0.224860907,36.75442157,36.75442157
256.2883999,5.38271,0.221967423,33.9646717,33.9646717
258.1018692,5.281739,0.21780367,34.91637664,34.91637664
257.9451637,5.246606,0.216354887,34.90644505,34.90644505
257.9462293,5.212538,0.214950021,34.04131763,34.04131763
257.991588,5.155527,0.212599052,29.32899639,29.32899639
257.7855343,5.075007,0.209278639,31.78889889,31.78889889
257.7149007,5.006701,0.206461897,30.92447316,30.92447316
257.5146398,4.936533,0.203568371,31.68391556,31.68391556
257.2976018,4.886823,0.201518474,28.53614284,28.53614284
257.2400565,4.818922,0.198718433,28.89135894,28.89135894
257.0482663,4.755529,0.196104289,30.81079969,30.81079969
256.8747562,4.691701,0.193472206,29.14941822,29.14941822
256.7462767,4.606953,0.189977443,25.73683921,25.73683921
256.6378533,4.538793,0.187166722,28.24505024,28.24505024
256.5285283,4.466306,0.184177567,26.29241424,26.29241424
256.3607563,4.41503,0.182063093,23.71106573,23.71106573
256.2366214,4.350529,0.179403258,24.54315984,24.54315984
256.065024,4.292322,0.177002969,24.74610962,24.74610962
255.9447966,4.239102,0.17480833,24.52297281,24.52297281
255.8170549,4.173406,0.172099216,23.02627214,23.02627214
255.6977564,4.101367,0.169128536,22.12800345,22.12800345
255.5747692,4.019195,0.16574,20.55033877,20.55033877
255.4579302,3.960782,0.163331216,21.28948619,21.28948619
255.3472662,3.894463,0.160596412,20.28078259,20.28078259
255.2163548,3.842154,0.15843934,18.74975318,18.74975318
255.1053085,3.787639,0.156191299,18.54642557,18.54642557
254.941963,3.730249,0.153824701,19.59248056,19.59248056
254.8020621,3.668561,0.151280866,16.76214073,16.76214073
255.0217515,3.583995,0.147793608,15.47940095,15.47940095
254.6704679,3.512257,0.14483534,17.07066758,17.07066758
254.4790601,3.473512,0.143237608,15.3598441,15.3598441
254.415531,3.420151,0.141037155,15.76050799,15.76050799
254.2930902,3.376184,0.139224082,13.74687911,13.74687911
254.1891481,3.306184,0.136337485,12.05775397,12.05775397
254.110645,3.257594,0.134333773,13.62500128,13.62500128
253.9954182,3.187191,0.131430557,9.52752074,9.52752074
253.9251945,3.130545,0.129094639,10.14219949,10.14219949
253.8360349,3.071264,0.126650062,11.72963383,11.72963383
253.734115,3.01753,0.124434227,9.10613006,9.10613006
253.5718353,2.951099,0.121694804,8.25066434,8.25066434
253.4804078,2.903701,0.119740247,8.53614343,8.53614343
253.3588143,2.852291,0.117620247,8.89270893,8.89270893
253.3695253,2.786221,0.114895711,9.35835993,9.35835993
253.3197131,2.736297,0.11283699,7.58794693,7.58794693
253.2382044,2.679332,0.110487918,4.82108289,4.82108289
253.1469409,2.62304,0.108166598,6.04585244,6.04585244
253.0410315,2.573926,0.106141278,5.43980984,5.43980984
253.0157565,2.539961,0.10474066,5.96904458,5.96904458
252.9188367,2.495203,0.102894969,7.11387567,7.11387567
252.8704454,2.462211,0.101534474,4.64749605,4.64749605
252.8116978,2.41416,0.09955299,4.84720727,4.84720727
252.7410643,2.357049,0.097197897,4.6462546,4.6462546
252.6914432,2.313238,0.095391258,1.51570023,1.51570023
252.6280505,2.28128,0.094073402,3.35180203,3.35180203
252.555559,2.244561,0.092559216,2.24378257,2.24378257
252.5235076,2.203926,0.090883546,0.04280297,0.04280297
252.444622,2.14585,0.08848866,4.10805985,4.10805985
252.3523201,2.098652,0.086542351,1.75470598,1.75470598
252.3348872,2.045515,0.084351134,-0.70713966,-0.70713966
252.2733254,1.999544,0.082455423,-0.56545264,-0.56545264
252.2527501,1.95073,0.080442474,-2.15186143,-2.15186143
252.1586995,1.909002,0.078721732,-1.97649339,-1.97649339
252.1497918,1.841085,0.075921031,-2.63624211,-2.63624211
252.0110113,1.785843,0.07364301,-3.48334155,-3.48334155
251.9368802,1.764761,0.072773649,-3.66151635,-3.66151635
251.9153486,1.746609,0.072025113,-5.45011926,-5.45011926
251.8587051,1.657025,0.068330928,-3.66108454,-3.66108454
251.6820529,1.607046,0.066269938,-4.39278328,-4.39278328
251.7293242,1.58332,0.065291546,-6.36031665,-6.36031665
251.5744222,1.53651,0.063361237,-4.9679516,-4.9679516
251.6814245,1.467452,0.060513485,-4.83851714,-4.83851714
251.4346033,1.41821,0.058482887,-8.26145954,-8.26145954
251.4596053,1.347391,0.055562515,-6.98865134,-6.98865134
251.2806304,1.284921,0.052986433,-8.42819142,-8.42819142
251.2929811,1.21128,0.049949691,-8.48427249,-8.48427249
251.4450414,1.113067,0.04589967,-9.07514783,-9.07514783
251.2712582,1.02847,0.042411134,-9.06068226,-9.06068226
251.1056451,0.959405,0.039563093,-9.805875,-9.805875
251.069331,0.853541,0.035197567,-11.16499083,-11.16499083
251.0994698,0.751617,0.030994515,-11.72580153,-11.72580153
251.0103923,0.664843,0.027416206,-12.63173482,-12.63173482
251.1515503,0.58398,0.024081649,-12.35116754,-12.35116754
250.9213695,0.491717,0.02027699,-11.46283043,-11.46283043
250.8852742,0.396867,0.016365649,-12.05861759,-12.05861759
250.7826164,0.2658,0.010960825,-12.83392894,-12.83392894
250.8551625,0.169595,0.006993608,-13.24781695,-13.24781695
250.7122017,0.080258,0.003309608,-15.3332879,-15.3332879
250.4987157,0.003671,0.000151381,-15.94094978,-15.94094978
250.3531588,-0.105857,-0.004365237,-15.25318751,-15.25318751
251.5027241,-0.200051,-0.008249526,-17.07919579,-17.07919579
248.600628,-0.290713,-0.011988165,-16.22054549,-16.22054549
251.8303434,-0.388704,-0.016029031,-19.3840792,-19.3840792
248.0951813,-0.482211,-0.01988499,-17.4402413,-17.4402413
249.9282929,-0.566614,-0.023365526,-18.09567194,-18.09567194
250.4742338,-0.66678,-0.027496082,-19.46563695,-19.46563695
251.0186713,-0.744688,-0.030708784,-18.20772613,-18.20772613
250.4623747,-0.811707,-0.033472454,-23.67592735,-23.67592735
250.6580993,-0.874603,-0.036066103,-22.32647322,-22.32647322
250.3762209,-0.946529,-0.039032124,-23.03938831,-23.03938831
250.7170378,-1.017083,-0.041941567,-22.43178041,-22.43178041
250.4041739,-1.083528,-0.044681567,-22.28340037,-22.28340037
250.4096113,-1.184286,-0.048836536,-25.09679173,-25.09679173
250.4772665,-1.271758,-0.052443629,-27.81027351,-27.81027351
250.2384243,-1.380889,-0.056943876,-27.79402673,-27.79402673
250.3428032,-1.479782,-0.061021938,-28.60188562,-28.60188562
250.3197142,-1.580678,-0.065182598,-29.87598924,-29.87598924
250.3266001,-1.676623,-0.069139093,-31.84066188,-31.84066188
250.2318938,-1.771723,-0.073060742,-33.71168616,-33.71168616
250.0105936,-1.859453,-0.076678474,-32.64965426,-32.64965426
250.3162987,-1.966548,-0.081094763,-35.37047678,-35.37047678
250.251212,-2.052882,-0.084654928,-35.85788011,-35.85788011
250.1247821,-2.136948,-0.088121567,-38.37953116,-38.37953116
250.2300357,-2.237474,-0.092266969,-38.12605984,-38.12605984
250.1746219,-2.321178,-0.09571868,-37.68367249,-37.68367249
250.4108137,-2.390664,-0.098584082,-38.34838701,-38.34838701
250.1942953,-2.467414,-0.101749031,-38.10171666,-38.10171666
250.192082,-2.561695,-0.105636907,-41.52703401,-41.52703401
250.1203282,-2.64221,-0.108957113,-42.0912452,-42.0912452
250.2575513,-2.707441,-0.111647052,-42.70187575,-42.70187575
250.2153898,-2.787458,-0.114946722,-43.64154404,-43.64154404
250.173966,-2.859968,-0.117936825,-44.04404312,-44.04404312
249.9424193,-2.931522,-0.120887505,-45.44909253,-45.44909253
250.1694576,-2.998187,-0.123636577,-45.86805429,-45.86805429
250.2059628,-3.05693,-0.126058969,-47.00414127,-47.00414127
250.1633915,-3.128566,-0.129013031,-47.7502516,-47.7502516
250.1946506,-3.211508,-0.13243332,-46.50923527,-46.50923527
250.2559939,-3.297809,-0.135992124,-48.08382332,-48.08382332
250.2071105,-3.374435,-0.139151959,-50.57357455,-50.57357455
250.1588284,-3.442731,-0.141968289,-50.03462413,-50.03462413
250.2000881,-3.521558,-0.145218887,-50.61713319,-50.61713319
250.1897049,-3.600963,-0.14849332,-52.7076239,-52.7076239
250.1487183,-3.672501,-0.15144334,-53.14677269,-53.14677269
250.1639107,-3.728561,-0.153755093,-54.42843295,-54.42843295
250.1032232,-3.80477,-0.156897732,-55.13810948,-55.13810948
250.149702,-3.861979,-0.159256866,-55.46299106,-55.46299106
250.315561,-3.934167,-0.162233691,-55.90926468,-55.90926468
249.9559995,-3.997007,-0.164825031,-56.68878616,-56.68878616
250.0883588,-4.075137,-0.168046887,-58.10177005,-58.10177005
250.1596753,-4.129455,-0.170286804,-57.74029273,-57.74029273
250.1935577,-4.204854,-0.173396041,-59.31882103,-59.31882103
250.1994051,-4.274566,-0.176270763,-59.86273724,-59.86273724
250.3084839,-4.354012,-0.179546887,-59.98645025,-59.98645025
249.7767244,-4.429868,-0.182674969,-63.79229844,-63.79229844
250.2612945,-4.479381,-0.184716742,-60.8557878,-60.8557878
250.4542865,-4.551588,-0.187694351,-60.32336848,-60.32336848
250.1872459,-4.635664,-0.191161402,-63.78814229,-63.78814229
250.683893,-4.701895,-0.193892577,-63.12601862,-63.12601862
250.0441476,-4.770582,-0.196725031,-65.24328143,-65.24328143
252.0228977,-4.829048,-0.199136,-64.37221665,-64.37221665
250.6373056,-4.914153,-0.202645485,-66.9728346,-66.9728346
250.5272977,-4.990745,-0.205803918,-68.23986736,-68.23986736
250.7289788,-5.063048,-0.208785485,-68.70141619,-68.70141619
250.6894401,-5.136281,-0.211805402,-68.44211546,-68.44211546
250.5630924,-5.189448,-0.213997856,-69.54759804,-69.54759804
250.7909229,-5.261828,-0.216982598,-69.72669042,-69.72669042
251.0173875,-5.31867,-0.219326598,-73.18903531,-73.18903531
250.9291844,-5.39723,-0.222566186,-75.54114773,-75.54114773
251.0221692,-5.471192,-0.225616165,-73.31296422,-73.31296422
251.1201543,-5.551543,-0.228929608,-74.91389256,-74.91389256
251.116165,-5.628017,-0.232083175,-74.96333458,-74.96333458
251.3294319,-5.687862,-0.23455101,-75.10448184,-75.10448184
251.3323829,-5.75283,-0.237230103,-76.59832178,-76.59832178
251.4010491,-5.813605,-0.239736289,-77.39878595,-77.39878595
251.5640389,-5.862027,-0.241733072,-77.43441012,-77.43441012
251.5785756,-5.922031,-0.244207464,-76.9948835,-76.9948835
251.6767247,-5.997889,-0.247335629,-79.2752618,-79.2752618
251.6772985,-6.04885,-0.249437113,-78.88031937,-78.88031937
251.8109694,-6.123902,-0.252532041,-79.218587,-79.218587
251.8413268,-6.206175,-0.255924742,-81.01706752,-81.01706752
251.9249121,-6.261703,-0.258214557,-83.19505334,-83.19505334
252.0155197,-6.343819,-0.261600784,-83.40712507,-83.40712507
252.0762892,-6.410418,-0.264347134,-84.52842262,-84.52842262
252.1549561,-6.479465,-0.267194433,-83.25728767,-83.25728767
252.2483508,-6.532753,-0.269391876,-85.95436075,-85.95436075
252.3025078,-6.598828,-0.272116619,-86.73620319,-86.73620319
252.4185272,-6.65996,-0.274637526,-85.3038959,-85.3038959
252.6131042,-6.739547,-0.277919464,-86.72195353,-86.72195353
252.6395542,-6.814377,-0.281005237,-90.87594696,-90.87594696
252.7360367,-6.86445,-0.283070103,-89.09252574,-89.09252574
252.791068,-6.935054,-0.285981608,-91.13735275,-91.13735275
252.8109602,-6.998777,-0.288609361,-87.9345245,-87.9345245
252.9448223,-7.067108,-0.291427134,-90.97558666,-90.97558666
253.0760887,-7.13291,-0.294140619,-92.32493284,-92.32493284
253.1401371,-7.204305,-0.297084742,-94.28588114,-94.28588114
253.1731449,-7.270965,-0.299833608,-93.52595295,-93.52595295
253.2274932,-7.332267,-0.302361526,-95.26991771,-95.26991771
253.3119802,-7.405728,-0.305390845,-97.34453947,-97.34453947
253.3635414,-7.473119,-0.308169856,-95.78376928,-95.78376928
253.4349946,-7.549123,-0.311304041,-99.00673058,-99.00673058
253.5281984,-7.615461,-0.314039629,-96.99920099,-96.99920099
253.6209917,-7.680109,-0.316705526,-100.1537207,-100.1537207
253.6846032,-7.732852,-0.318880495,-99.23089293,-99.23089293
253.7993932,-7.797486,-0.321545814,-99.66000218,-99.66000218
253.8615561,-7.862775,-0.324238144,-101.851536,-101.851536
253.9422723,-7.93333,-0.327147629,-101.8797654,-101.8797654
254.0841953,-7.995272,-0.329701938,-101.9611613,-101.9611613
254.0924472,-8.077129,-0.333077485,-101.9621868,-101.9621868
254.2080021,-8.126665,-0.335120206,-104.7727714,-104.7727714
254.2553826,-8.200384,-0.338160165,-104.9368045,-104.9368045
254.3348693,-8.271046,-0.341074062,-106.0039101,-106.0039101
254.3889716,-8.322907,-0.34321266,-107.9214078,-107.9214078
254.4402869,-8.408908,-0.346759093,-108.5156296,-108.5156296
254.5554046,-8.464241,-0.349040866,-108.3210461,-108.3210461
254.6860153,-8.534136,-0.351923134,-109.9120429,-109.9120429
254.7280403,-8.609391,-0.355026433,-109.9302328,-109.9302328
254.757414,-8.675793,-0.35776466,-110.6776925,-110.6776925
254.8330752,-8.742215,-0.360503711,-112.4823803,-112.4823803
254.9841794,-8.824619,-0.363901814,-113.1741368,-113.1741368
255.0321063,-8.883633,-0.366335381,-113.6877724,-113.6877724
255.1019203,-8.936253,-0.368505278,-114.1429521,-114.1429521
255.2176936,-9.014594,-0.371735835,-116.178927,-116.178927
255.2956777,-9.074026,-0.374186639,-115.8434662,-115.8434662
255.1346822,-9.145878,-0.377149608,-116.8712233,-116.8712233
255.5291648,-9.213278,-0.37992899,-119.2602553,-119.2602553
255.4858556,-9.270227,-0.382277402,-118.2650997,-118.2650997
255.7726801,-9.331939,-0.384822227,-118.0713258,-118.0713258
255.7733085,-9.388732,-0.387164206,-121.3389253,-121.3389253
255.8367285,-9.445865,-0.389520206,-122.3579383,-122.3579383
255.9221992,-9.523691,-0.392729526,-121.2995768,-121.2995768
255.9820944,-9.576225,-0.394895876,-121.2978495,-121.2978495
256.0309505,-9.654072,-0.398106062,-122.6455225,-122.6455225
256.1189352,-9.71934,-0.400797526,-125.1144929,-125.1144929
256.2249539,-9.787017,-0.40358833,-126.6162134,-126.6162134
256.2840293,-9.866824,-0.40687934,-125.9188973,-125.9188973
256.3684344,-9.92812,-0.40940701,-125.9754642,-125.9754642
256.4495881,-9.982878,-0.411665072,-127.4238563,-127.4238563
256.6058565,-10.043297,-0.414156577,-128.2082896,-128.2082896
256.6412416,-10.118494,-0.417257485,-129.1947012,-129.1947012
256.77882,-10.194316,-0.420384165,-131.0764667,-131.0764667
256.9072177,-10.260722,-0.423122557,-131.4105242,-131.4105242
256.8946757,-10.329291,-0.425950144,-130.9668954,-130.9668954
256.9678505,-10.398065,-0.428786186,-133.6170093,-133.6170093
257.0443317,-10.460788,-0.431372701,-133.4749445,-133.4749445
257.1334913,-10.526805,-0.434095052,-134.465728,-134.465728
257.2580908,-10.591595,-0.436766804,-137.7419636,-137.7419636
257.2079229,-10.659189,-0.439554186,-137.9686089,-137.9686089
257.4414653,-10.727317,-0.442363588,-136.9886745,-136.9886745
257.4108616,-10.792254,-0.445041402,-138.7479684,-138.7479684
257.4802657,-10.869954,-0.448245526,-140.2300416,-140.2300416
257.6314791,-10.951852,-0.451622763,-140.6989852,-140.6989852
257.7185349,-11.023312,-0.454569567,-140.8237777,-140.8237777
257.7882668,-11.090433,-0.457337443,-143.2268974,-143.2268974
257.8388443,-11.157004,-0.460082639,-144.3028012,-144.3028012
257.9386606,-11.23227,-0.463186392,-143.9152534,-143.9152534
258.017027,-11.29349,-0.465710928,-145.79459,-145.79459
258.0409633,-11.358607,-0.468396165,-144.2506064,-144.2506064
258.1293851,-11.435305,-0.471558969,-147.5098935,-147.5098935
258.1904826,-11.489178,-0.473780536,-147.722397,-147.722397
258.2818829,-11.564332,-0.47687967,-148.9382066,-148.9382066
258.3129234,-11.620705,-0.47920433,-149.4138431,-149.4138431
258.3730646,-11.677226,-0.481535093,-151.1731911,-151.1731911
258.5056427,-11.752072,-0.484621526,-151.6895795,-151.6895795
258.5283767,-11.817523,-0.487320536,-152.1702358,-152.1702358
258.5391425,-11.865938,-0.489317031,-152.1130213,-152.1130213
258.6403522,-11.936796,-0.49223901,-155.2056305,-155.2056305
258.6546976,-12.002171,-0.494934887,-154.6413114,-154.6413114
258.700876,-12.070478,-0.49775167,-157.8348018,-157.8348018
258.7551969,-12.146457,-0.500884825,-158.0948582,-158.0948582
258.7705806,-12.226544,-0.504187381,-158.8433974,-158.8433974
258.9186245,-12.282078,-0.506477443,-157.7764537,-157.7764537
258.9626168,-12.36208,-0.509776495,-158.0366181,-158.0366181
258.9989311,-12.425362,-0.512386062,-160.7274299,-160.7274299
259.0817788,-12.503378,-0.515603216,-160.1571734,-160.1571734
259.0826532,-12.55522,-0.517741031,-161.3497733,-161.3497733
259.1427397,-12.623876,-0.520572206,-163.1843637,-163.1843637
259.2319266,-12.68554,-0.523115052,-163.9533059,-163.9533059
259.3741231,-12.745882,-0.525603381,-164.9036075,-164.9036075
259.3582203,-12.823601,-0.528808289,-165.9347651,-165.9347651
259.4796503,-12.887508,-0.531443629,-167.2068716,-167.2068716
259.6133761,-12.944561,-0.53379633,-169.0594361,-169.0594361
259.6469852,-13.013421,-0.536635918,-167.0607586,-167.0607586
259.7398337,-13.08711,-0.539674639,-169.0629985,-169.0629985
259.8531482,-13.15283,-0.542384742,-170.1527201,-170.1527201
259.8647065,-13.229432,-0.545543588,-171.7936447,-171.7936447
259.9873934,-13.299157,-0.548418845,-173.5054937,-173.5054937
260.0457584,-13.363475,-0.551071134,-173.7363491,-173.7363491
260.1218844,-13.41667,-0.553264742,-173.7457409,-173.7457409
260.214159,-13.47404,-0.555630515,-176.4601942,-176.4601942
260.3226919,-13.551832,-0.558838433,-175.3006817,-175.3006817
260.359006,-13.610392,-0.561253278,-179.6120691,-179.6120691
260.4770205,-13.655817,-0.563126474,-179.0216796,-179.0216796
260.5865916,-13.737679,-0.566502227,-179.6372759,-179.6372759
260.5226796,-13.805944,-0.569317278,-178.6701878,-178.6701878
260.5985323,-13.860569,-0.571569856,-182.1397655,-182.1397655
260.6441916,-13.91019,-0.573616082,-181.6261838,-181.6261838
260.7981103,-13.991584,-0.576972536,-181.6623477,-181.6623477
260.7622605,-14.055921,-0.579625608,-182.3480589,-182.3480589
260.9609369,-14.126532,-0.582537402,-186.2161414,-186.2161414
260.9163159,-14.206682,-0.585842557,-187.8074081,-187.8074081
260.9141026,-14.279844,-0.588859546,-186.6701336,-186.6701336
260.9874688,-14.346628,-0.591613526,-187.9912503,-187.9912503
261.1713898,-14.404135,-0.593984948,-190.0354836,-190.0354836
261.216038,-14.480288,-0.597125278,-187.3209763,-187.3209763
261.3130127,-14.557284,-0.600300371,-190.4297783,-190.4297783
261.2011462,-14.623636,-0.603036536,-191.4669273,-191.4669273
261.301017,-14.69468,-0.605966186,-193.0188454,-193.0188454
261.5472382,-14.759436,-0.608636536,-195.3365212,-195.3365212
261.7854803,-14.82607,-0.61138433,-194.0496252,-194.0496252
261.421518,-14.886709,-0.613884907,-196.6131617,-196.6131617
261.7791954,-14.949217,-0.616462557,-197.0177658,-197.0177658
261.1992608,-15.005905,-0.618800206,-199.6626441,-199.6626441
262.3763176,-15.071709,-0.621513773,-199.5815721,-199.5815721
262.4737011,-15.144477,-0.624514515,-200.7617575,-200.7617575
262.0780963,-15.211286,-0.627269526,-201.1806113,-201.1806113
262.3417524,-15.279241,-0.630071794,-203.8275946,-203.8275946
262.0541072,-15.334714,-0.63235934,-204.7023838,-204.7023838
261.9314748,-15.404048,-0.635218474,-204.3660593,-204.3660593
262.4399291,-15.483912,-0.638511835,-203.8476737,-203.8476737
262.2320716,-15.545001,-0.641030969,-207.6461272,-207.6461272
262.3513428,-15.603022,-0.643423588,-206.733123,-206.733123
262.2522644,-15.661877,-0.645850598,-207.9406742,-207.9406742
262.3998438,-15.740472,-0.649091629,-209.7210188,-209.7210188
262.3016942,-15.803685,-0.651698351,-209.812778,-209.812778
262.5332421,-15.87589,-0.654675876,-210.7530401,-210.7530401
262.3458506,-15.939283,-0.657290021,-214.0103301,-214.0103301
262.5094698,-15.999857,-0.659787918,-214.701061,-214.701061
262.3294015,-16.063365,-0.662406804,-213.0223533,-213.0223533
262.1148495,-16.154027,-0.666145443,-216.4302364,-216.4302364
262.0475765,-16.221498,-0.668927753,-216.7766544,-216.7766544
262.2554067,-16.29424,-0.671927423,-217.2506717,-217.2506717
262.5926727,-16.372544,-0.675156454,-217.810133,-217.810133
261.1581917,-16.432753,-0.677639299,-219.4761024,-219.4761024
261.8159472,-16.494061,-0.680167464,-220.6996845,-220.6996845
262.1127448,-16.565422,-0.683110186,-221.5366904,-221.5366904
264.5844083,-16.639021,-0.686145196,-223.0798104,-223.0798104
259.729831,-16.696874,-0.688530887,-221.9607799,-221.9607799
262.6114718,-16.76017,-0.691141031,-222.8739999,-222.8739999
262.2517178,-16.819842,-0.693601732,-224.99299,-224.99299
261.5692617,-16.862122,-0.695345237,-224.6282741,-224.6282741
261.6951453,-16.877405,-0.695975464,-224.8783449,-224.8783449
261.9456015,-16.913126,-0.697448495,-225.8174735,-225.8174735
261.8591198,-16.926404,-0.697996041,-226.3724008,-226.3724008
261.7955082,-16.953175,-0.6991,-228.1227887,-228.1227887
261.7832944,-16.98165,-0.700274227,-227.1287666,-227.1287666
261.8059188,-17.012792,-0.701558433,-227.5145331,-227.5145331
261.5823226,-17.043474,-0.70282367,-226.3298137,-226.3298137
261.5860114,-17.041982,-0.702762144,-226.6996033,-226.6996033
261.6841611,-17.050906,-0.703130144,-227.579898,-227.579898
261.5687698,-17.043784,-0.702836454,-226.8521935,-226.8521935
261.5828146,-17.04758,-0.70299299,-223.7307071,-223.7307071
261.514558,-17.034153,-0.702439299,-225.9536549,-225.9536549
261.3436434,-17.0485,-0.703030928,-223.9992917,-223.9992917
261.3173026,-17.045787,-0.702919052,-221.2709126,-221.2709126
261.2877921,-17.042624,-0.702788619,-220.0829546,-220.0829546
261.168193,-16.985746,-0.700443134,-218.8820965,-218.8820965
261.0741421,-16.924576,-0.69792066,-216.1435698,-216.1435698
261.0188647,-16.862903,-0.695377443,-216.7102639,-216.7102639
