Axial load (kN),lat disp top (mm),Lat drift,Lat Load Act 1(kN),Lat load Act 2 (kN),Total Load (kN)
244.8219196,2.872907,0.118470392,51.03350834,42.8754887,93.90899704
244.9338946,2.909505,0.119979588,50.20985744,44.46995371,94.67981115
244.8317016,2.920432,0.120430186,50.49533398,44.61925315,95.11458713
244.9388949,2.954655,0.121841443,51.23117495,43.26264064,94.49381559
245.0051564,2.999001,0.123670144,50.8703348,47.00328512,97.87361992
245.1293455,3.043589,0.125508825,52.45379354,42.96648929,95.42028283
245.3253156,3.073899,0.126758722,52.7430074,44.1798532,96.9228606
244.9972598,3.112587,0.128354103,52.44899331,44.33931669,96.78831
245.2453919,3.134596,0.129261691,53.0928413,43.71842546,96.81126676
245.1456582,3.159533,0.130290021,51.37099879,48.52928723,99.90028602
245.4067695,3.173889,0.130882021,53.8242935,43.31121735,97.13551085
245.0623735,3.214331,0.132549732,52.95411466,46.73398864,99.6881033
245.0680842,3.261458,0.134493113,53.45340715,46.14879057,99.60219772
245.4607078,3.283778,0.135413526,54.27044059,47.30181602,101.5722566
245.1468059,3.321223,0.136957649,54.41547611,44.14161051,98.55708662
245.1203285,3.355031,0.138351794,53.92129243,50.1019964,104.0232888
244.9144121,3.408153,0.140542392,55.76458076,45.89275155,101.6573323
246.5428602,3.439897,0.141851423,55.85568227,47.10237617,102.9580584
244.6019037,3.478758,0.143453938,55.80277688,49.16561151,104.9683884
245.316408,3.497856,0.144241485,55.42616454,49.48518438,104.9113489
243.2784497,3.527414,0.145460371,55.75542604,47.45760822,103.2130343
244.0235834,3.549743,0.146381155,55.32145095,52.51087762,107.8323286
246.1395812,3.596629,0.148314598,56.11804913,50.02282554,106.1408747
245.0861734,3.618646,0.149222515,56.40846304,51.04395622,107.4524193
246.3523008,3.644931,0.150306433,57.29743136,49.60089825,106.8983296
245.7518211,3.680613,0.151777856,57.4399639,50.92293937,108.3629033
245.7782983,3.709999,0.152989649,57.16580219,53.17317294,110.3389751
245.7576682,3.729097,0.153777196,57.6384877,52.15262015,109.7911079
245.7753199,3.766896,0.155335918,59.58179225,48.69119826,108.2729905
246.0631542,3.810465,0.157132577,59.69034602,49.31749446,109.0078405
245.6730996,3.836844,0.158220371,59.59869592,51.79538248,111.3940784
245.8500519,3.865116,0.159386227,60.3166046,51.59502481,111.9116294
245.8601071,3.897809,0.160734392,59.81024891,53.95138608,113.761635
245.9608247,3.953903,0.163047546,61.60594639,51.70417793,113.3101243
246.1504282,3.985025,0.164330928,60.95524092,53.60961545,114.5648564
245.9618083,4.010238,0.165370639,62.51517853,51.53947943,114.054658
246.218548,4.039106,0.166561072,62.21701567,52.82395774,115.0409734
246.2474844,4.097695,0.168977113,62.08003768,53.47795864,115.5579963
246.1444716,4.132013,0.170392289,63.82444127,51.46799111,115.2924324
246.1970163,4.153184,0.17126532,62.22325597,53.44841829,115.6716743
246.3213694,4.175755,0.172196082,62.81893023,55.91362674,118.732557
246.303827,4.192564,0.172889237,63.09964082,54.91771924,118.0173601
246.3296212,4.212111,0.173695299,63.26175145,56.50049048,119.7622419
246.3432834,4.258167,0.175594515,64.44898548,55.67040326,120.1193887
246.4923923,4.301848,0.177395794,64.38596532,57.17546537,121.5614307
246.498431,4.334249,0.178731918,65.3826988,55.9284479,121.3111467
246.45892,4.365327,0.180013485,65.76836299,58.01248726,123.7808503
246.5970445,4.403238,0.181576825,66.67817802,55.81905683,122.4972349
246.5614409,4.441728,0.183164041,66.47643121,56.36563828,122.8420695
246.549746,4.499135,0.18553134,68.03732886,53.84468049,121.8820094
246.6319377,4.541555,0.187280619,69.40920031,52.06430504,121.4735054
246.7954739,4.557422,0.187934928,68.47627561,55.70861195,124.1848876
246.7333383,4.59307,0.189404948,68.54975342,56.92425342,125.4740068
246.8086441,4.599617,0.189674928,68.73826531,57.28060726,126.0188726
246.8750696,4.627552,0.190826887,68.17125528,59.82937173,128.000627
246.8562978,4.646339,0.191601608,69.03169651,58.65493038,127.6866269
246.920756,4.689381,0.193376536,69.19089271,58.65513434,127.8460271
246.9535725,4.735982,0.195298227,70.98206426,57.35185763,128.3339219
246.944938,4.752298,0.195971052,70.75103604,60.06028956,130.8113256
247.0727339,4.780362,0.19712833,71.09682404,59.9141855,131.0110095
247.0071281,4.837985,0.199504536,73.73489331,59.29750946,133.0324028
247.0254628,4.879351,0.201210351,73.84944737,56.76577574,130.6152231
247.1122996,4.903537,0.202207711,73.31675899,59.45330166,132.7700607
247.1335032,4.952392,0.204222351,72.52136087,61.29744891,133.8188098
247.1683144,5.01283,0.206714639,74.90899529,59.4635677,134.372563
247.1577673,5.036005,0.207670309,73.42798718,61.92585271,135.3538399
247.2110497,5.082407,0.209583794,74.29185714,61.87261889,136.164476
247.2034809,5.101652,0.210377402,75.44456381,59.89293957,135.3375034
247.2842789,5.096331,0.210157979,73.55721623,65.20547738,138.7626936
247.3716075,5.148175,0.212295876,74.57729939,61.7706044,136.3479038
247.2821477,5.193264,0.214155216,75.81870745,61.29139807,137.1101055
247.3169588,5.241661,0.216150969,76.22237251,63.16756719,139.3899397
247.244768,5.262461,0.217008701,76.56668615,62.5108808,139.077567
247.3350749,5.287346,0.218034887,76.55235404,63.82058228,140.3729363
247.1861572,5.316767,0.219248124,77.07492765,62.97778149,140.0527091
247.3022311,5.353771,0.220774062,78.04817429,63.12429347,141.1724678
247.1729869,5.393453,0.222410433,78.26541898,63.00823967,141.2736587
247.3198826,5.425706,0.223740454,77.33009416,66.11493941,143.4450336
247.383603,5.457519,0.22505233,79.57327594,63.57756277,143.1508387
247.385625,5.485082,0.226188948,79.67843526,65.57981377,145.258249
247.274087,5.525999,0.227876247,78.46209126,66.32617501,144.7882663
247.2788414,5.551774,0.228939134,79.56021246,66.98405117,146.5442636
247.2967115,5.588139,0.230438722,78.87131087,67.25402753,146.1253384
247.2817378,5.599748,0.230917443,78.97160139,67.53002073,146.5016221
247.3018758,5.657621,0.233303959,81.77785015,64.64733814,146.4251883
247.3974018,5.682152,0.234315546,80.3012994,69.11693918,149.4182386
247.4288247,5.718336,0.23580767,81.97709398,65.51437629,147.4914703
247.4233325,5.745501,0.236927876,81.38378555,67.19450491,148.5782905
247.2376363,5.787801,0.238672206,81.71345849,69.34908078,151.0625393
247.335758,5.81456,0.23977567,82.79495032,66.42509608,149.2200464
247.5251157,5.850234,0.241246763,83.00523468,69.28388125,152.2891159
247.5634791,5.890167,0.242893485,83.44359854,68.99996756,152.4435661
247.5193503,5.933183,0.24466734,84.04410732,67.94586319,151.9899705
247.5983723,5.967284,0.246073567,82.95692379,72.40193482,155.3588586
247.7296111,6.010741,0.247865608,83.47994314,71.44280829,154.9227514
247.6281557,6.030418,0.248677031,85.0307946,68.73165688,153.7624515
247.7308953,6.05951,0.249876701,84.87125553,71.46007698,156.3313325
247.8165572,6.094259,0.251309649,85.04509243,70.57005923,155.6151517
247.8707414,6.109997,0.251958639,85.36550778,72.09014646,157.4556542
247.8684461,6.144099,0.253364907,85.93142062,72.11129042,158.042711
247.9298712,6.184412,0.255027299,87.17372015,72.42484644,159.5985666
248.019495,6.230114,0.256911918,85.87069771,73.81718611,159.6878838
247.9581245,6.279263,0.25893868,88.3888298,73.9102943,162.2991241
248.0758652,6.298784,0.25974367,86.43194746,75.40896563,161.8409131
248.060509,6.305487,0.260020082,87.34292825,73.35681217,160.6997404
248.0998833,6.340833,0.261477649,87.49588415,74.86394789,162.359832
248.1286832,6.384298,0.263270021,88.07300895,76.64245369,164.7154626
248.1711726,6.412457,0.264431216,87.46015673,77.3648835,164.8250402
248.1891793,6.440357,0.265581732,89.25033394,75.54415777,164.7944917
248.2483092,6.504035,0.268207629,88.33863311,78.04019833,166.3788314
248.3089419,6.545297,0.269909155,89.17174732,78.70803458,167.8797819
248.3404469,6.567496,0.270824577,88.85517215,79.36101568,168.2161878
248.3590275,6.58415,0.27151134,89.75586674,78.73400561,168.4898724
248.3859146,6.604526,0.272351588,90.09284288,78.18348092,168.2763238
248.4083753,6.639648,0.273799918,90.49805087,77.93529439,168.4333453
248.4640896,6.671884,0.275129237,91.23060026,77.91605407,169.1466543
248.4742269,6.690144,0.275882227,93.21947271,75.16526625,168.384739
248.5223451,6.736166,0.277780041,91.90328393,80.67697196,172.5802559
248.4911406,6.774129,0.279345526,92.27221589,80.97223948,173.2444554
248.6500591,6.80481,0.280610722,92.87536479,80.22043929,173.0958041
248.6130619,6.850919,0.282512124,93.34259861,80.47726016,173.8198588
248.6845971,6.878421,0.283646227,94.61681967,77.68340257,172.3002222
248.7313491,6.91495,0.285152577,93.58367302,81.90151973,175.4851928
248.7928563,6.968047,0.287342144,95.92652814,78.36031509,174.2868432
248.7407214,7.010449,0.28909068,94.84188188,82.41584135,177.2577232
248.8304545,7.039991,0.290308907,96.3310161,79.85018211,176.1811982
248.8408924,7.072685,0.291657113,96.15213896,83.01463681,179.1667758
248.8933552,7.0885,0.292309278,97.55541763,81.33277452,178.8881922
248.8936558,7.128381,0.293953856,96.42873507,83.23933383,179.6680689
248.9148867,7.184863,0.29628301,96.94883999,82.99954369,179.9483837
248.979427,7.225461,0.297957155,97.67610913,82.57044377,180.2465529
248.980684,7.247211,0.298854062,98.01630828,82.88406778,180.9003761
249.0346221,7.304695,0.301224536,98.11735313,83.96971812,182.0870713
249.0803904,7.331196,0.302317361,99.70838937,80.60245821,180.3108476
249.0935335,7.355425,0.303316495,98.99696099,83.79087833,182.7878393
249.1218142,7.374341,0.304096536,98.36723939,86.21230315,184.5795425
249.1341374,7.389207,0.304709567,97.92256665,87.66579712,185.5883638
249.220018,7.404159,0.305326144,99.34254327,87.1676904,186.5102337
249.1460509,7.416062,0.30581699,100.729124,85.77096557,186.5000896
249.2140611,7.458577,0.307570186,100.8048305,86.75820473,187.5630352
249.2413581,7.522652,0.310212454,101.1273717,85.90326826,187.0306399
249.3106255,7.558688,0.311698474,102.4124961,86.18691001,188.5994061
249.3816689,7.58848,0.31292701,102.4376287,88.92457634,191.3622051
249.3649736,7.627635,0.314541649,102.9826263,88.40532567,191.3879519
249.4114797,7.681751,0.316773237,103.5301611,87.70896887,191.23913
249.3819147,7.703354,0.317664082,102.785714,89.99302597,192.7787399
249.4573027,7.720673,0.318378268,103.1370222,87.46455562,190.6015779
249.5064319,7.778831,0.320776536,104.0859591,90.99597012,195.0819293
249.534576,7.793523,0.321382392,104.1853925,91.01775995,195.2031524
249.5682942,7.823272,0.322609155,106.4261399,87.78593014,194.21207
249.5029616,7.876118,0.324788371,105.0930131,89.76455567,194.8575688
249.6093354,7.918832,0.326549773,105.1323064,91.55380342,196.6861098
249.6649952,7.946092,0.327673897,105.1168771,92.59825363,197.7151307
249.6739576,7.966046,0.328496742,106.492623,91.24616226,197.7387853
249.6742308,7.999802,0.329888742,105.5073073,94.53479521,200.0421025
249.7307923,8.037713,0.331452082,106.8451656,93.29766985,200.1428355
249.7542365,8.07667,0.333058557,107.3948606,93.28332459,200.6781851
249.7597833,8.090516,0.333629526,108.271554,91.3275427,199.5990967
249.7972725,8.115911,0.334676742,109.278608,91.31731066,200.5959186
249.8443522,8.135415,0.335481031,109.4121229,92.14539226,201.5575152
249.8865137,8.19372,0.337885361,109.1806833,93.6434857,202.824169
249.9173356,8.249088,0.340168577,109.0372935,96.49693389,205.5342274
249.8843278,8.278258,0.341371464,109.7413159,95.55239056,205.2937064
249.9478296,8.320773,0.34312466,110.1116193,96.73584019,206.8474595
249.9775859,8.366337,0.345003588,110.7943149,96.61876658,207.4130815
250.0170969,8.400932,0.346430186,111.2917902,96.17362173,207.4654119
250.0176161,8.417801,0.347125814,110.6716004,98.3951308,209.0667312
250.0549139,8.437098,0.347921567,112.0267739,97.96909029,209.9958642
250.0512798,8.452024,0.348537072,111.8442281,97.73929425,209.5835223
250.1029774,8.477626,0.349592825,112.0007498,97.13723541,209.1379853
250.0891512,8.528512,0.351691216,112.8011196,97.8394051,210.6405247
250.1393188,8.567364,0.353293361,112.4874589,101.2400126,213.7274715
250.1645938,8.589321,0.354198804,112.8298524,101.1116192,213.9414716
250.2338065,8.614198,0.35522466,114.228708,99.701025,213.929733
250.2938929,8.65997,0.357112165,116.0736079,96.82170776,212.8953156
250.2292432,8.684786,0.358135505,115.2760839,99.35796262,214.6340466
250.3576952,8.702796,0.358878186,115.0926466,101.7477395,216.8403861
250.2847937,8.748464,0.360761402,116.3323403,99.76119349,216.0935338
250.3289773,8.785693,0.362296619,117.7213211,99.09158958,216.8129107
250.4493956,8.820451,0.363729938,117.0721586,101.6476627,218.7198212
250.580908,8.873504,0.365917691,117.9211478,101.1825976,219.1037454
250.4986614,8.886271,0.366444165,118.5249825,100.2247968,218.7497793
250.4744795,8.923742,0.367989361,118.9993481,101.5444244,220.5437725
250.4904369,8.962499,0.369587588,118.7906409,102.8838702,221.6745111
250.5551684,9.003209,0.371266351,120.9075424,101.7761241,222.6836664
250.5815093,9.042701,0.372894887,119.8148043,105.0412675,224.8560718
250.6433989,9.074082,0.374188948,121.6282969,100.6244924,222.2527893
250.6690837,9.110525,0.375691753,121.1567429,104.0134061,225.170149
250.6855331,9.150717,0.377349155,120.6330721,108.394896,229.0279681
250.7042502,9.199865,0.379375876,121.0328284,106.4022652,227.4350935
250.7702112,9.224492,0.380391423,120.8528883,107.2182791,228.0711674
250.7358645,9.276275,0.382526804,122.2858256,104.2630204,226.5488459
250.8068806,9.299589,0.383488206,121.6818195,107.6120598,229.2938792
250.817783,9.329683,0.384729196,122.1490533,107.7326007,229.881654
250.8414732,9.366531,0.386248701,122.7663972,105.4754325,228.2418296
250.8649722,9.402724,0.387741196,123.0478278,107.5030766,230.5509044
250.8517745,9.427022,0.388743175,122.3933507,108.8889915,231.2823422
250.8089845,9.445939,0.389523258,123.2803303,109.9514243,233.2317546
250.781305,9.472854,0.390633155,123.1179797,109.9914006,233.1093804
250.7859228,9.510722,0.392194722,124.4620098,108.9588142,233.420824
250.7421764,9.567783,0.394547753,125.1153554,110.7962987,235.9116541
250.7604291,9.604632,0.396067299,122.8574301,114.3725846,237.2300147
250.7595821,9.627168,0.396996619,125.0405404,111.1071692,236.1477096
250.7584345,9.67249,0.398865567,125.2920382,109.152849,234.4448872
250.7407283,9.708925,0.400368041,123.9289443,115.1460727,239.0750169
250.6793851,9.730709,0.401266351,124.7927114,116.1155332,240.9082446
250.6304744,9.749548,0.402043216,125.7350651,114.2196139,239.954679
250.6807513,9.781715,0.403369691,124.8124952,117.099543,241.9120382
250.7029662,9.828109,0.405282845,125.7210416,117.157094,242.8781356
250.6745486,9.856518,0.406454351,127.1857289,116.6924709,243.8781998
250.6109921,9.897928,0.408161979,127.4988068,114.9175344,242.4163411
250.4817201,9.918097,0.408993691,127.1806887,114.5289547,241.7096434
250.7771246,9.942274,0.40999068,127.0113091,117.590987,244.6022961
250.6534816,9.95841,0.410656082,127.3894301,117.8296553,245.2190854
250.5402493,10.003818,0.412528577,127.1321721,119.0223512,246.1545232
250.5701969,10.034707,0.413802351,128.1368259,118.0967422,246.2335682
250.573694,10.082656,0.415779629,128.8947137,118.1726497,247.0673634
250.700097,10.113596,0.417055505,129.4337795,119.0763669,248.5101464
250.5562612,10.155438,0.418780948,128.4394804,122.081562,250.5210424
250.495874,10.177023,0.419671052,129.7845049,120.8091514,250.5936563
250.679139,10.193798,0.420362804,129.2631656,122.6329026,251.8960682
250.6714883,10.227822,0.421765856,130.4748465,120.1374739,250.6123204
250.716464,10.245815,0.422507835,130.5010764,123.3328287,253.833905
250.7615494,10.286887,0.424201526,132.2796644,120.2039312,252.4835956
250.7768784,10.336054,0.426229031,131.4751802,122.8376794,254.3128596
250.8606823,10.380366,0.42805633,132.592468,123.0442919,255.6367599
250.8927339,10.410382,0.429294103,132.9379474,122.2945993,255.2325467
250.8998927,10.445503,0.430742392,132.3919555,125.3236239,257.7155794
250.9293483,10.497796,0.432898804,134.0619213,122.8004225,256.8623438
250.9658265,10.523718,0.433967753,134.7184213,122.9018931,257.6203144
251.0058566,10.541745,0.434711134,135.072644,124.0717793,259.1444233
251.0343833,10.566225,0.435720619,134.1035118,126.8645491,260.968061
251.0829114,10.604257,0.437288948,133.5863556,127.1773573,260.7637129
251.0635385,10.629643,0.438335794,136.8407744,123.8730533,260.7138278
251.0899884,10.661871,0.439664784,136.0775379,124.4540022,260.5315401
251.1074487,10.686221,0.440668907,135.9988484,127.5546851,263.5535335
251.1293355,10.73182,0.442549278,135.0437398,129.2137718,264.2575115
251.1181599,10.781522,0.444598845,137.5215156,127.5652231,265.0867387
251.1923456,10.818155,0.446109485,137.8300333,128.1895817,266.0196149
251.245792,10.852568,0.447528577,138.0039045,129.1154966,267.119401
251.2443986,10.876693,0.448523423,138.2537907,128.731404,266.9851947
251.2576508,10.911348,0.449952495,139.823946,126.572443,266.396389
251.2814777,10.93809,0.451055258,139.6950941,127.8177268,267.5128209
251.2879809,10.977306,0.452672412,139.3195104,130.1974416,269.516952
251.289347,11.022015,0.454516082,141.0860636,129.4764395,270.5625031
251.3849824,11.060773,0.456114351,142.0417894,127.251905,269.2936944
251.3384763,11.094858,0.457519918,141.112842,131.6256784,272.7385204
251.3949285,11.102476,0.457834062,140.9479198,131.7238856,272.6718054
251.4218703,11.142478,0.459483629,142.1606637,130.4333905,272.5940541
251.4609716,11.170447,0.46063699,141.923018,132.6099261,274.5329441
251.4542225,11.213731,0.462421897,141.6238608,134.3855425,276.0094033
251.4884598,11.249992,0.463917196,144.9429455,129.7012385,274.6441841
251.4780492,11.279827,0.465147505,142.8464108,133.5648715,276.4112823
251.5293645,11.286168,0.46540899,144.013381,129.7977121,273.8110931
251.4976956,11.301405,0.46603732,143.1871928,131.8182516,275.0054444
251.5090078,11.30391,0.466140619,142.9524959,130.075235,273.0277309
251.4658625,11.305205,0.466194021,141.7391006,131.5301907,273.2692913
251.4377457,11.289294,0.465537897,142.689889,131.5529663,274.2428553
251.3768124,11.288655,0.465511546,139.5132339,133.3212061,272.83444
251.3645712,11.29801,0.46589732,139.209688,130.7456207,269.9553087
251.3332301,11.301517,0.466041938,137.8295875,133.0305617,270.8601492
251.2351355,11.301361,0.466035505,136.4354979,131.3513169,267.7868148
251.2409556,11.288863,0.465520124,136.5254336,132.0239802,268.5494138
251.171743,11.295177,0.465780495,136.7287919,131.4052646,268.1340565
251.1630538,11.302338,0.466075794,137.3725714,130.8465474,268.2191188
251.0916006,11.295185,0.465780825,138.7839418,128.9128273,267.6967692
251.0609427,11.298312,0.465909773,139.0323537,128.4061202,267.438474
251.000173,11.294892,0.465768742,138.6683934,129.5076795,268.176073
250.9645148,11.297725,0.465885567,139.9515635,125.9088219,265.8603854
250.944814,11.293536,0.465712825,138.456189,131.1454523,269.6016412
250.8774322,11.289381,0.465541485,137.7241539,132.2280772,269.9522311
250.9450327,11.296352,0.465828948,140.1335608,125.8792136,266.0127744
250.6400647,11.299807,0.465971423,139.2690394,127.043083,266.3121223
250.6709144,11.311226,0.466442309,137.3694169,130.5077002,267.8771172
250.6752043,11.294659,0.465759134,136.6975904,128.8639787,265.5615691
250.5970294,11.300057,0.465981732,136.2657069,131.1621091,267.427816
250.5860176,11.298977,0.465937196,137.9145173,132.1575747,270.072092
250.4870213,11.298917,0.465934722,135.6547062,134.5350119,270.1897181
250.4776218,11.29471,0.465761237,135.8670135,131.8803237,267.7473372
250.4759551,11.299271,0.46594932,136.0759949,131.821379,267.8973739
250.4635498,11.296058,0.465816825,136.798121,132.5555365,269.3536575
250.4192296,11.290426,0.465584577,138.6423008,131.4140009,270.0563017
250.3776693,11.294641,0.465758392,138.4341079,131.4577845,269.8918924
250.3394152,11.298537,0.465919052,138.900656,129.0722228,267.9728788
250.3162988,11.301318,0.466033732,137.9882351,129.3844531,267.3726882
250.2556114,11.295902,0.465810392,135.2187081,130.9973086,266.2160167
250.1920001,11.287126,0.465448495,135.4749718,128.5876455,264.0626174
250.1168308,11.29769,0.465884124,134.7171527,127.6171312,262.3342838
250.065543,11.297794,0.465888412,133.4042212,128.8366819,262.2409031
249.9840071,11.294969,0.465771918,134.1380049,123.4229114,257.5609164
249.9445233,11.239722,0.463493691,132.4651933,124.6697249,257.1349183
249.870857,11.186695,0.46130701,130.0491004,125.9582145,256.0073149
249.7851404,11.121333,0.45861167,130.8083939,121.0427887,251.8511827
249.7597287,11.086514,0.457175835,127.9878131,124.7940052,252.7818182
249.6487371,11.015917,0.454264619,128.8755813,119.9776025,248.8531838
249.6194181,10.950157,0.451552866,125.9966434,122.8533844,248.8500277
249.5493585,10.938583,0.451075588,124.9527991,124.3396141,249.2924132
249.4788343,10.902097,0.44957101,126.247284,119.7722477,246.0195317
249.3813682,10.840552,0.447033072,125.0531239,120.3604372,245.4135611
249.3227574,10.80848,0.445710515,125.1391509,116.0595799,241.1987308
249.3148881,10.781548,0.444599918,124.6999298,117.0901608,241.7900906
249.2365765,10.732874,0.442592742,123.7242145,117.7144174,241.4386318
249.1938685,10.687102,0.440705237,122.6006178,118.7690316,241.3696494
249.1010204,10.663227,0.439720701,122.158688,112.7876378,234.9463258
249.1126606,10.650962,0.439214928,123.5049811,112.0762898,235.581271
248.9498347,10.621576,0.438003134,122.6410083,111.9779806,234.6189889
248.9038478,10.587301,0.436589732,122.5208311,111.0540374,233.5748685
248.8387338,10.556378,0.435314557,121.1581829,111.6180915,232.7762744
248.7673899,10.534671,0.434419423,119.8909565,114.0844897,233.9754462
248.7246546,10.492985,0.432700412,119.5925879,113.4804253,233.0730132
248.6651695,10.452906,0.43104767,118.92011,112.2362632,231.1563732
248.5995638,10.418657,0.42963534,117.8644708,113.9740108,231.8384817
248.5883608,10.392018,0.428536825,119.2733383,107.2440122,226.5173505
248.5595882,10.35808,0.42713732,116.9136824,111.683427,228.5971094
248.4147144,10.295905,0.424573402,115.9084457,111.8991157,227.8075614
248.3928004,10.250876,0.422716536,117.446748,106.2038791,223.6506271
248.318806,10.222208,0.421534351,115.4447092,109.686479,225.1311881
248.2155472,10.185929,0.420038309,114.8899054,109.1212691,224.0111745
248.2345103,10.175166,0.419594474,114.1863289,108.8683235,223.0546523
248.1863102,10.134629,0.417922845,113.9293794,108.3872475,222.3166269
248.1462527,10.088754,0.416031093,113.9403171,109.5169194,223.4572365
248.1540949,10.058064,0.414765526,113.6103698,105.8288629,219.4392327
248.0185388,10.031416,0.413666639,112.3877512,106.2611922,218.6489434
247.9098971,9.984919,0.411749237,112.0701132,104.4160251,216.4861383
247.9565671,9.951923,0.410388577,111.2780066,102.9960827,214.2740894
247.9110174,9.926009,0.409319959,112.0910627,103.0589027,215.1499654
247.7444208,9.895414,0.408058309,111.7989345,103.3808551,215.1797896
247.7638758,9.863999,0.406762845,110.0309069,105.2388377,215.2697446
247.8472698,9.826105,0.405200206,110.9726434,100.0635657,211.0362091
247.6795255,9.789558,0.403693113,110.3397674,100.960824,211.3005914
247.6196578,9.757555,0.402373402,109.9301706,98.97118461,208.9013552
247.5429039,9.728748,0.401185485,109.3985109,100.2673567,209.6658675
247.5215088,9.667221,0.398648289,108.2522159,98.09751772,206.3497336
247.4212558,9.624697,0.396894722,108.6085644,99.13078408,207.7393485
247.6606444,9.580412,0.395068536,108.36677,97.70101757,206.0677876
247.1334486,9.538449,0.393338103,108.1612516,96.68624368,204.8474953
247.6416541,9.530917,0.393027505,109.1215719,94.23677422,203.3583461
247.1256339,9.502602,0.391859876,108.614839,94.19577806,202.8106171
246.6972427,9.478624,0.390871093,107.0524327,97.53400751,204.5864402
247.1432305,9.442319,0.389373979,107.243859,95.18757234,202.4314314
247.0229219,9.414471,0.388225608,107.2234238,94.66516027,201.888584
246.6207888,9.380369,0.38681934,106.7816997,93.52080317,200.3025029
247.1851189,9.337949,0.385070062,105.8403404,94.17765952,200.0179999
246.5691738,9.309781,0.383908495,106.1657274,94.57191611,200.7376435
246.7615915,9.264761,0.382052,105.0292729,93.39584307,198.425116
246.2501054,9.239928,0.381027959,103.9649933,93.74879756,197.7137909
247.6698265,9.197611,0.379282928,105.0514911,91.93436063,196.9858518
246.6275654,9.151736,0.377391175,103.812346,91.97647857,195.7888246
246.5416304,9.098112,0.375179876,104.3800761,89.29221602,193.6722921
247.2628837,9.076267,0.374279052,102.8314533,90.51723969,193.348693
246.5237064,9.075309,0.374239546,104.1834724,87.73473594,191.9182083
246.9114382,9.067828,0.373931052,102.5924019,89.85344867,192.4458505
246.6970515,9.030107,0.372375546,103.6850028,87.16425706,190.8492598
246.4949881,8.983791,0.370465608,101.9702578,89.38542619,191.3556839
246.261529,8.943531,0.368805402,102.1391573,86.98803477,189.1271921
246.4996334,8.908375,0.36735567,100.613267,88.71181104,189.3250781
246.593875,8.883118,0.366314144,101.5224306,86.63688194,188.1593125
246.4273877,8.855235,0.36516433,101.4536159,84.02706515,185.480681
246.2556269,8.833321,0.36426066,99.49899648,89.16467242,188.6636689
246.2689339,8.783369,0.362200784,99.39459147,86.2616957,185.6562872
246.1502097,8.722455,0.359688866,99.34511482,87.03627154,186.3813864
246.2023445,8.704109,0.35893233,98.46557553,84.43811452,182.9036901
246.1505923,8.683905,0.358099175,98.65888765,84.95804507,183.6169327
246.0976377,8.647808,0.356610639,98.70881004,81.96481562,180.6736257
246.0095441,8.622827,0.355580495,97.64816493,84.3237264,181.9718913
246.0373876,8.598832,0.35459101,96.79708415,83.30599507,180.1030792
245.8467729,8.566984,0.353277691,96.36424055,80.46770799,176.8319485
245.7617397,8.528615,0.351695464,96.34579395,82.65580145,179.0015954
245.7179661,8.510053,0.350930021,95.56671662,80.1262433,175.6929599
245.7071457,8.482688,0.349801567,94.86382579,82.70145471,177.5652805
245.7478044,8.438316,0.347971794,95.13733604,80.08014812,175.2174842
245.594952,8.388796,0.345929732,93.43952897,82.4212803,175.8608093
245.493606,8.359151,0.344707258,93.3184946,82.47407221,175.7925668
245.4372087,8.327804,0.343414598,92.99660489,80.68594624,173.6825511
245.3890631,8.267754,0.340938309,92.0514396,80.26463083,172.3160704
245.370674,8.223659,0.339119959,91.02648762,81.08020283,172.1066905
245.3561374,8.200483,0.338164247,90.55973383,80.11958058,170.6793144
245.209679,8.152121,0.336169938,91.11518902,78.867906,169.983095
245.110683,8.115825,0.334673196,90.27388013,79.79501066,170.0688908
245.1013381,8.094489,0.333793361,90.39018285,78.70303754,169.0932204
244.9735695,8.066339,0.332632536,90.1863788,77.88182262,168.0682014
245.0007846,8.032565,0.331239794,88.15214417,80.51421109,168.6663553
244.9488684,8.020222,0.330730804,90.12476441,74.9799337,165.1046981
244.8481783,7.998075,0.329817526,88.866967,77.62724532,166.4942123
244.8062628,7.953167,0.327965649,88.02284655,77.95936179,165.9822083
244.6919105,7.906143,0.326026515,88.91682082,74.56211962,163.4789404
244.7040152,7.867756,0.324443546,87.665538,74.50806996,162.173608
244.570126,7.818443,0.322410021,87.68707046,75.45339513,163.1404656
244.5541686,7.784255,0.321000206,86.27964302,75.75457752,162.0342205
244.4300342,7.77313,0.320541443,86.27940301,77.65318236,163.9325854
244.392436,7.753703,0.31974033,85.73351399,76.10199107,161.8355051
244.3204365,7.697584,0.317426144,84.5618807,74.93934546,159.5012262
244.2020948,7.653488,0.315607753,85.84282208,72.09262799,157.9354501
244.1009949,7.598776,0.313351588,82.95387222,72.54746099,155.5013332
244.0977707,7.56248,0.311854845,83.93274198,73.5218506,157.4545926
244.0425208,7.542061,0.311012825,85.21519201,70.43870835,155.6539004
243.9684173,7.519473,0.310081361,83.60605204,71.34742253,154.9534746
243.9381147,7.479929,0.30845068,82.10498583,74.8800608,156.9850466
243.830129,7.42444,0.306162474,83.14447564,71.45514793,154.5996236
243.7597689,7.419171,0.305945196,84.46090444,67.2923382,151.7532426
243.6927423,7.405774,0.305392742,81.67437091,71.19421384,152.8685848
243.6406076,7.399322,0.30512668,81.39475751,72.53355765,153.9283152
