Axial load (kN),lat disp top (mm),Lat drift,Lat Load_Resultant (kN),Total Load (kN)
255.6350743,-13.71408275,-0.565529186,-186.0527518,-186.0527518
255.4814564,-13.62815383,-0.561985725,-183.4624857,-183.4624857
255.3726779,-13.56222892,-0.559267172,-183.4244635,-183.4244635
255.2461386,-13.49757212,-0.556600912,-180.5792451,-180.5792451
255.06424,-13.42203034,-0.553485787,-178.3469008,-178.3469008
254.868433,-13.35996757,-0.550926498,-177.7459246,-177.7459246
254.7575234,-13.29005054,-0.548043321,-176.5335269,-176.5335269
254.5541749,-13.21030093,-0.544754678,-174.9193878,-174.9193878
254.423373,-13.14353525,-0.542001453,-173.253141,-173.253141
254.2804118,-13.07467096,-0.539161689,-173.7843878,-173.7843878
254.1169025,-13.01112995,-0.536541441,-171.9216528,-171.9216528
253.9615086,-12.96129767,-0.534486502,-169.255556,-169.255556
253.867458,-12.88783778,-0.531457228,-169.1313715,-169.1313715
253.6825811,-12.83389416,-0.529232749,-168.4702811,-168.4702811
253.555386,-12.74176048,-0.525433422,-165.9571104,-165.9571104
253.3874502,-12.65193573,-0.521729308,-164.1327353,-164.1327353
253.3189479,-12.56874608,-0.518298807,-162.3750264,-162.3750264
253.0978662,-12.50810621,-0.515798194,-162.6862023,-162.6862023
252.9639494,-12.46283039,-0.51393115,-160.3604957,-160.3604957
252.8482032,-12.39742126,-0.511233866,-161.2096126,-161.2096126
252.6585993,-12.34152768,-0.508928977,-161.4824456,-161.4824456
252.6469591,-12.25877393,-0.505516451,-157.6149916,-157.6149916
252.4428459,-12.18832859,-0.502611488,-156.410862,-156.410862
252.3594246,-12.09243589,-0.49865715,-156.5670271,-156.5670271
252.204222,-12.05345982,-0.49704989,-155.6361373,-155.6361373
252.1492453,-11.99691303,-0.494718063,-153.9172869,-153.9172869
251.9613083,-11.91446449,-0.491318123,-152.2418513,-152.2418513
251.8122263,-11.87032875,-0.489498093,-151.3340291,-151.3340291
251.1047161,-11.79190032,-0.486263931,-150.0297532,-150.0297532
252.5401745,-11.7221568,-0.483387909,-150.6610168,-150.6610168
252.767433,-11.63660901,-0.479860165,-147.9352462,-147.9352462
251.0563792,-11.56960093,-0.477096945,-147.7657952,-147.7657952
250.9010128,-11.48446365,-0.47358613,-145.4756708,-145.4756708
250.8416644,-11.4243954,-0.471109089,-144.603531,-144.603531
250.6993317,-11.34874283,-0.467989395,-143.0152565,-143.0152565
250.7255085,-11.29775678,-0.465886877,-142.0387796,-142.0387796
250.4829773,-11.23238771,-0.463191246,-139.5804597,-139.5804597
250.3707561,-11.16384045,-0.460364555,-139.7028947,-139.7028947
250.1558499,-11.09545765,-0.457544645,-140.5573201,-140.5573201
249.9739516,-11.01597955,-0.454267198,-137.7464548,-137.7464548
249.8959133,-10.97792171,-0.452697802,-136.5112332,-136.5112332
249.7476239,-10.9106872,-0.449925246,-134.6644851,-134.6644851
249.6251561,-10.8399388,-0.447007786,-134.9128459,-134.9128459
249.4209612,-10.76141516,-0.443769697,-133.4699126,-133.4699126
249.2988212,-10.68455566,-0.440600233,-131.7282509,-131.7282509
249.2164384,-10.62534933,-0.438158735,-130.8392482,-130.8392482
248.9851376,-10.54611685,-0.434891417,-129.9019409,-129.9019409
248.8845568,-10.47261597,-0.431860452,-127.1548597,-127.1548597
248.7426066,-10.4236501,-0.429841241,-126.8645596,-126.8645596
248.6967564,-10.3485644,-0.426744924,-125.3368791,-125.3368791
248.4888181,-10.29707123,-0.424621494,-124.8488281,-124.8488281
248.3499557,-10.17833482,-0.419725147,-129.7440873,-129.7440873
248.1801622,-10.08493964,-0.4158738,-122.3006751,-122.3006751
248.0992274,-10.06171446,-0.41491606,-122.033437,-122.033437
247.9422491,-10.00919536,-0.412750324,-119.8602879,-119.8602879
247.8060372,-9.935788824,-0.40972325,-119.6983845,-119.6983845
247.6880233,-9.877164344,-0.407305746,-120.1182312,-120.1182312
247.5336134,-9.823742119,-0.405102768,-118.5445763,-118.5445763
247.4169933,-9.760712894,-0.402503624,-118.0296038,-118.0296038
247.3262766,-9.672894337,-0.398882241,-114.7996322,-114.7996322
247.1862938,-9.584398105,-0.395232912,-117.2819708,-117.2819708
246.9431345,-9.5123595,-0.392262247,-113.3576312,-113.3576312
246.7901181,-9.438486102,-0.389215922,-113.3782032,-113.3782032
246.7337754,-9.372749733,-0.386505144,-112.1775428,-112.1775428
246.5857868,-9.307097064,-0.383797817,-110.1228151,-110.1228151
246.4715711,-9.256539557,-0.381712971,-110.7288335,-110.7288335
246.3285008,-9.184275669,-0.378733017,-108.9921167,-108.9921167
246.2229197,-9.128224771,-0.37642164,-107.1942625,-107.1942625
246.0856149,-9.03636748,-0.372633711,-106.8544589,-106.8544589
245.9933953,-8.958096587,-0.369406045,-103.9928867,-103.9928867
245.7926708,-8.875907926,-0.366016822,-105.0344542,-105.0344542
245.664465,-8.808775652,-0.363248481,-104.2257901,-104.2257901
245.6166474,-8.752981626,-0.360947696,-102.913749,-102.913749
245.4941251,-8.677204325,-0.357822859,-101.7069915,-101.7069915
245.3001224,-8.632133847,-0.355964282,-100.6268314,-100.6268314
245.2008534,-8.589803348,-0.354218695,-100.2388834,-100.2388834
245.0825935,-8.524707659,-0.351534336,-98.80251713,-98.80251713
244.902062,-8.439597138,-0.348024624,-97.80704487,-97.80704487
245.1026228,-8.383922967,-0.345728782,-96.70498132,-96.70498132
244.3709038,-8.321012341,-0.34313453,-95.38141029,-95.38141029
244.6909267,-8.231014222,-0.339423267,-95.20423765,-95.20423765
244.4455817,-8.181671067,-0.337388498,-93.94970428,-93.94970428
244.3760961,-8.089102548,-0.333571239,-94.61996154,-94.61996154
244.2160847,-8.036767802,-0.331413105,-89.96839572,-89.96839572
244.1129355,-7.95547184,-0.328060694,-89.92664555,-89.92664555
244.0511279,-7.897620406,-0.325675068,-88.55041212,-88.55041212
243.9380872,-7.828355737,-0.322818793,-89.11588257,-89.11588257
243.828544,-7.783818075,-0.320982189,-85.64132488,-85.64132488
243.7986512,-7.725606127,-0.318581696,-87.42534682,-87.42534682
243.6947096,-7.657520703,-0.31577405,-83.67759282,-83.67759282
243.6271093,-7.574474983,-0.312349484,-85.34682244,-85.34682244
243.5577874,-7.487925953,-0.308780452,-84.46014602,-84.46014602
243.392612,-7.407767066,-0.305474931,-81.94522012,-81.94522012
243.2936435,-7.339817994,-0.302672907,-79.74503331,-79.74503331
243.1936364,-7.278586689,-0.300147905,-80.6707046,-80.6707046
243.0892576,-7.210129146,-0.297324913,-80.65698838,-80.65698838
242.9745775,-7.164396097,-0.295439014,-78.90582348,-78.90582348
242.8740788,-7.099637333,-0.29276855,-77.54096719,-77.54096719
242.7049686,-7.04976816,-0.290712089,-76.64484187,-76.64484187
242.6178315,-6.977744062,-0.287742023,-76.82994249,-76.82994249
242.4835872,-6.920862945,-0.28539641,-75.86041991,-75.86041991
242.3689071,-6.830985248,-0.281690113,-73.62961686,-73.62961686
242.2331328,-6.760953097,-0.27880219,-73.73152712,-73.73152712
242.0783953,-6.672164341,-0.275140798,-72.11484415,-72.11484415
242.0376548,-6.620542811,-0.273012075,-71.5143978,-71.5143978
241.9655737,-6.567122482,-0.270809175,-71.01754742,-71.01754742
241.7417054,-6.508799173,-0.26840409,-68.61799613,-68.61799613
241.647382,-6.442819076,-0.265683261,-68.95274501,-68.95274501
241.4503463,-6.382931942,-0.263213688,-66.9528558,-66.9528558
241.3387539,-6.325206418,-0.260833254,-67.76678286,-67.76678286
241.2484747,-6.255006057,-0.257938394,-65.36001875,-65.36001875
241.1511455,-6.198610436,-0.255612801,-65.15891236,-65.15891236
241.0891467,-6.146431545,-0.253461095,-63.60323894,-63.60323894
240.9117028,-6.084438748,-0.250904691,-60.69010312,-60.69010312
240.8133901,-6.025869797,-0.248489476,-63.1395629,-63.1395629
240.7019344,-5.948111386,-0.245282944,-62.25157051,-62.25157051
240.5747398,-5.8742709,-0.242237975,-60.3621304,-60.3621304
240.4966197,-5.786994137,-0.238638933,-60.53641358,-60.53641358
240.3596977,-5.750558773,-0.237136444,-59.64575399,-59.64575399
240.2344706,-5.6692618,-0.233783992,-59.07562695,-59.07562695
240.1775541,-5.583952455,-0.230266081,-57.7303349,-57.7303349
240.1062377,-5.523175328,-0.227759807,-56.6941766,-56.6941766
239.9666653,-5.454198942,-0.22491542,-54.70522544,-54.70522544
239.9105959,-5.417556514,-0.223404392,-54.5857418,-54.5857418
239.7794668,-5.367987478,-0.221360308,-54.14895326,-54.14895326
239.6675466,-5.314073659,-0.219137058,-53.5242279,-53.5242279
239.5959023,-5.292802399,-0.218259893,-52.877243,-52.877243
239.4610024,-5.237435304,-0.215976714,-51.56945893,-51.56945893
239.3984844,-5.153347641,-0.212509181,-50.98708373,-50.98708373
239.3515961,-5.072999552,-0.209195858,-51.20034722,-51.20034722
239.2174885,-5.016758033,-0.20687662,-48.7768475,-48.7768475
239.1076996,-4.941856487,-0.203787896,-49.91076942,-49.91076942
238.9403658,-4.880324516,-0.201250496,-47.76312347,-47.76312347
238.9022211,-4.827267181,-0.199062564,-46.63768743,-46.63768743
238.8332547,-4.768452076,-0.196637199,-45.83208051,-45.83208051
238.7660917,-4.735633634,-0.195283861,-45.2973901,-45.2973901
238.653461,-4.65906828,-0.192126527,-46.44595972,-46.44595972
238.5598482,-4.6144541,-0.190286767,-44.40331876,-44.40331876
238.4988877,-4.567534989,-0.188351958,-45.24625884,-45.24625884
238.4079526,-4.491545411,-0.185218367,-42.87886133,-42.87886133
238.3314447,-4.464362665,-0.184097429,-42.68019632,-42.68019632
238.1871998,-4.418446328,-0.182203972,-42.30072978,-42.30072978
238.209114,-4.380336364,-0.180632427,-42.11705033,-42.11705033
238.0631478,-4.341995343,-0.179051354,-40.57492939,-40.57492939
238.028692,-4.303672916,-0.177471048,-41.84541341,-41.84541341
237.9619114,-4.276354016,-0.176344495,-40.26697092,-40.26697092
237.86961,-4.237781736,-0.174753886,-40.83030154,-40.83030154
237.8354547,-4.183869088,-0.172530684,-40.28925963,-40.28925963
237.7438638,-4.124912683,-0.170099492,-39.21845718,-39.21845718
237.6201396,-4.090127208,-0.16866504,-39.70505906,-39.70505906
237.6340477,-4.046533762,-0.166867372,-37.85132517,-37.85132517
237.5867494,-4.007204468,-0.165245545,-39.16067875,-39.16067875
237.4974811,-3.966540475,-0.163568679,-38.62209897,-38.62209897
237.4281867,-3.917916441,-0.161563565,-37.51,-37.51
237.4324494,-3.871968813,-0.159668817,-36.49686275,-36.49686275
237.2788051,-3.838483446,-0.158287977,-35.48372549,-35.48372549
237.2414802,-3.797574755,-0.156601021,-34.47058824,-34.47058824
237.1322652,-3.719591507,-0.153385217,-33.45745098,-33.45745098
237.1258986,-3.636311873,-0.149951005,-32.44431373,-32.44431373
237.1003778,-3.548535664,-0.146331368,-31.43117647,-31.43117647
236.9779378,-3.465426143,-0.142904171,-30.41803922,-30.41803922
236.9242184,-3.382502438,-0.139484637,-29.40490196,-29.40490196
236.8792973,-3.33383361,-0.137477675,-28.39176471,-28.39176471
236.8105495,-3.245486032,-0.133834476,-27.37862745,-27.37862745
236.635565,-3.17372236,-0.130875149,-26.3654902,-26.3654902
236.7012253,-3.110321188,-0.128260668,-25.35235294,-25.35235294
236.6239796,-3.03463218,-0.125139471,-24.33921569,-24.33921569
236.6057543,-2.941395132,-0.121294645,-23.32607843,-23.32607843
236.5456957,-2.877280135,-0.118650727,-22.31294118,-22.31294118
236.4588865,-2.814387352,-0.11605721,-21.29980392,-21.29980392
236.3954669,-2.747828674,-0.113312523,-20.28666667,-20.28666667
236.2581353,-2.689698718,-0.110915411,-19.27352941,-19.27352941
236.2703492,-2.608842813,-0.107581147,-18.26039216,-18.26039216
236.2782732,-2.512901608,-0.103624809,-17.2472549,-17.2472549
236.1708617,-2.416245474,-0.099638989,-16.23411765,-16.23411765
236.1814909,-2.323496408,-0.095814285,-15.22098039,-15.22098039
236.1464611,-2.255109659,-0.092994213,-14.20784314,-14.20784314
236.1353948,-2.170958117,-0.089524046,-13.19470588,-13.19470588
236.101704,-2.117640067,-0.087325364,-12.18156863,-12.18156863
236.0901732,-2.029797426,-0.083702987,-11.16843137,-11.16843137
236.1059939,-1.947424365,-0.080306159,-10.15529412,-10.15529412
236.0656634,-1.86103374,-0.076743659,-9.142156863,-9.142156863
236.0151409,-1.775962405,-0.073235563,-8.129019608,-8.129019608
236.1274161,-1.676544248,-0.069135845,-7.115882353,-7.115882353
236.058805,-1.594065476,-0.065734659,-6.102745098,-6.102745098
239.5411173,-1.522405835,-0.062779622,-5.089607843,-5.089607843
240.9820083,-1.451706885,-0.059864201,-4.076470588,-4.076470588
241.8568503,-1.352315949,-0.055765606,-3.063333333,-3.063333333
246.6486331,-1.291649763,-0.053263908,-2.050196078,-2.050196078
246.3338563,-1.226260498,-0.050567443,-1.037058824,-1.037058824
248.8188964,-1.154487891,-0.047607748,-0.023921569,-0.023921569
251.1060549,-1.082042649,-0.044620315,0.989215686,0.989215686
251.4076068,-0.993092583,-0.040952271,2.002352941,2.002352941
252.7888825,-0.923442208,-0.038080091,3.015490196,3.015490196
256.3860036,-0.86545872,-0.035689019,4.028627451,4.028627451
256.1170223,-0.802752914,-0.033103213,5.041764706,5.041764706
256.2352826,-0.729338387,-0.03007581,6.054901961,6.054901961
256.2331511,-0.650780971,-0.026836329,7.068039216,7.068039216
255.9879965,-0.562136934,-0.023180905,8.081176471,8.081176471
255.9112968,0.496442605,0.02047186,9.094313725,9.094313725
255.841483,0.449128024,0.018520743,10.10745098,10.10745098
255.9220354,0.408410859,0.016841685,11.12058824,11.12058824
255.7267751,0.3738578,0.015416817,12.13372549,12.13372549
255.7504379,0.373546846,0.015403994,13.14686275,13.14686275
255.7151621,0.385818931,0.015910059,14.16,14.16
255.7357921,0.363490162,0.014989285,15.17313725,15.17313725
255.6650492,0.370746012,0.015288495,16.18627451,16.18627451
255.5309955,0.39295463,0.016204315,17.19941176,17.19941176
255.5236999,0.441747738,0.018216402,18.21254902,18.21254902
255.4490495,0.461472031,0.019029774,19.22568627,19.22568627
255.4889159,0.504074385,0.020786573,20.23882353,20.23882353
255.4648978,0.578552446,0.023857833,21.25196078,21.25196078
255.4626846,0.66505017,0.027424749,22.26509804,22.26509804
255.3963409,0.696066234,0.028703762,23.27823529,23.27823529
255.4276272,0.776178967,0.03200738,24.29137255,24.29137255
255.3751917,0.827532333,0.034125045,25.3045098,25.3045098
255.2936283,0.962880389,0.039706408,26.31764706,26.31764706
255.3511188,1.021215542,0.042111981,27.33078431,27.33078431
255.295951,1.060294483,0.043723484,28.34392157,28.34392157
255.2619594,1.14729006,0.04731093,29.35705882,29.35705882
255.2650197,1.230724735,0.050751535,30.37019608,30.37019608
255.266987,1.273406009,0.052511588,31.38333333,31.38333333
255.2326402,1.357381608,0.055974499,32.39647059,32.39647059
255.1643292,1.434773895,0.059165934,33.40960784,33.40960784
255.1283429,1.50431261,0.06203351,34.4227451,34.4227451
255.1350101,1.596757529,0.065845671,35.43588235,35.43588235
255.1404203,1.665606536,0.068684806,36.44901961,36.44901961
255.0345108,1.737460487,0.071647855,37.46215686,37.46215686
255.0839407,1.816844663,0.074921429,38.47529412,38.47529412
255.0892964,1.841099646,0.075921635,39.48843137,39.48843137
255.0842687,1.920228885,0.079184696,40.50156863,40.50156863
255.0546757,2.014889518,0.083088228,41.51470588,41.51470588
255.125556,2.087313873,0.086074799,42.52784314,42.52784314
255.0353579,2.134842177,0.088034729,43.54098039,43.54098039
255.0563157,2.188252706,0.090237225,44.55411765,44.55411765
255.0831756,2.273674916,0.09375979,45.5672549,45.5672549
255.1372508,2.343378798,0.096634177,46.58039216,46.58039216
255.1097076,2.408079072,0.09930223,47.59352941,47.59352941
255.1380157,2.491725484,0.102751566,48.60666667,48.60666667
255.2057257,2.561381035,0.10562396,49.61980392,49.61980392
255.1905059,2.632052333,0.108538241,50.63294118,50.63294118
255.1988399,2.68580323,0.110754772,51.64607843,51.64607843
255.2838461,2.754871459,0.113602947,52.65921569,52.65921569
255.3922968,2.820326744,0.116302134,53.67235294,53.67235294
255.4181457,2.893847563,0.11933392,54.6854902,54.6854902
255.4379832,2.971421836,0.122532859,55.69862745,55.69862745
255.5956452,3.051574415,0.12583812,56.71176471,56.71176471
255.6117119,3.104193705,0.128007988,57.72490196,57.72490196
255.7845115,3.175620008,0.130953402,58.73803922,58.73803922
255.757515,3.258751579,0.134381508,59.75117647,59.75117647
255.8741084,3.319060063,0.136868456,60.76431373,60.76431373
255.9211065,3.363821362,0.138714283,61.77745098,61.77745098
255.967339,3.414546893,0.140806057,62.79058824,62.79058824
256.0334369,3.512033761,0.144826134,63.80372549,63.80372549
256.1853607,3.564476888,0.146988738,64.81686275,64.81686275
256.2579619,3.624914583,0.149481014,65.83,65.83
256.314305,3.719401985,0.153377401,0,0
256.3333771,3.802335466,0.156797339,69.66355401,69.66355401
256.4469375,3.856913745,0.159047989,67.58018163,67.58018163
256.545169,3.925298771,0.161867991,69.33552987,69.33552987
256.5612083,4.019607297,0.165757002,69.49578481,69.49578481
256.7120666,4.087956672,0.168575533,72.02842355,72.02842355
256.7705681,4.127408524,0.170202413,70.87568079,70.87568079
256.8310917,4.212148792,0.173696857,69.32690374,69.32690374
256.9147592,4.246516321,0.175114075,72.51792273,72.51792273
256.9318916,4.336210931,0.178812822,73.07534087,73.07534087
257.0418725,4.407535502,0.181754041,73.38111541,73.38111541
257.0602345,4.472863629,0.184447985,73.77783832,73.77783832
257.1369341,4.545409168,0.187439553,72.02771002,72.02771002
257.2463138,4.607078615,0.189982623,73.36078392,73.36078392
257.3030121,4.680363261,0.193004671,74.45800089,74.45800089
257.4291963,4.73305492,0.195177522,73.24205209,73.24205209
257.4909769,4.805465165,0.198163512,73.60125607,73.60125607
257.5317996,4.874194565,0.200997714,75.79622427,75.79622427
257.6160408,4.936275503,0.203557753,79.29408586,79.29408586
257.6512073,5.000498886,0.20620614,80.96065523,80.96065523
257.7923108,5.055762447,0.208485049,78.60780759,78.60780759
257.8383252,5.114516267,0.210907887,79.76170214,79.76170214
257.9363654,5.186861672,0.213891203,80.49177945,80.49177945
257.9631433,5.254883551,0.216696229,80.352204,80.352204
258.0645442,5.337558332,0.220105498,82.81753021,82.81753021
258.1325274,5.387044411,0.222146161,81.59960746,81.59960746
258.2450769,5.460822864,0.225188572,82.57695171,82.57695171
258.3365044,5.538894203,0.228408008,82.06702157,82.06702157
258.4399001,5.614542584,0.231527529,84.81531927,84.81531927
258.5101786,5.690538735,0.234661391,86.05088129,86.05088129
258.5924252,5.752618342,0.237221375,85.9769612,85.9769612
258.6515279,5.78914697,0.23872771,87.76447755,87.76447755
258.7491583,5.873313914,0.242198512,89.17367682,89.17367682
258.8010473,5.955785095,0.245599385,89.18513984,89.18513984
258.8925024,6.034005416,0.248824966,87.90224844,87.90224844
258.9670708,6.089279182,0.251104296,89.3571462,89.3571462
259.0669691,6.18759035,0.255158365,89.28560626,89.28560626
259.1119451,6.234609285,0.25709729,90.23516655,90.23516655
259.1822236,6.297597828,0.259694756,91.79969002,91.79969002
259.2929969,6.357501425,0.262165007,94.92288758,94.92288758
259.3404321,6.414578353,0.264518695,94.08977182,94.08977182
259.4402757,6.489638395,0.267613954,94.19423091,94.19423091
259.5201177,6.558211012,0.270441691,95.05675232,95.05675232
259.5278232,6.615151631,0.272789758,93.17462321,93.17462321
259.6960326,6.700162536,0.276295362,96.20106439,96.20106439
259.7488507,6.761446165,0.278822522,97.00260095,97.00260095
259.7897556,6.835858466,0.281891071,99.8323613,99.8323613
259.9149562,6.895402671,0.284346502,98.43129591,98.43129591
259.9429638,6.992609169,0.288355017,99.69915869,99.69915869
260.0043072,7.05258134,0.290828096,100.515177,100.515177
260.0260301,7.09000942,0.292371522,101.5799214,101.5799214
260.1355466,7.137966123,0.294349118,101.0231112,101.0231112
260.2761583,7.23180456,0.298218745,102.6366212,102.6366212
260.2622501,7.31539362,0.301665716,103.8305315,103.8305315
260.3036741,7.373811145,0.304074686,105.5537016,105.5537016
260.4715556,7.433617586,0.306540931,104.8124504,104.8124504
260.4765013,7.498516387,0.309217171,106.9906253,106.9906253
260.4974864,7.572418564,0.312264683,106.0805434,106.0805434
260.5455228,7.636356913,0.314901316,107.6345101,107.6345101
260.8472943,7.689933738,0.31711067,108.4672193,108.4672193
260.780568,7.765634399,0.320232346,109.8450723,109.8450723
260.927437,7.82886524,0.322839804,109.774816,109.774816
260.9779053,7.898654324,0.325717704,110.2860461,110.2860461
260.9909663,7.986769923,0.329351337,113.5387895,113.5387895
261.3085041,8.015582589,0.330539488,113.7215749,113.7215749
261.2768077,8.079025491,0.33315569,111.7074908,111.7074908
261.2250551,8.143355422,0.335808471,112.7748166,112.7748166
261.3909147,8.220150924,0.338975296,113.8398434,113.8398434
261.7114036,8.273993633,0.341195614,115.6316874,115.6316874
261.8980026,8.359904023,0.34473831,116.3982569,116.3982569
261.4704014,8.414504327,0.346989869,117.7328501,117.7328501
262.2689055,8.481757279,0.349763187,117.945094,117.945094
263.1577974,8.525268858,0.351557479,118.8191172,118.8191172
263.1638372,8.620675404,0.355491769,120.211991,120.211991
263.2340607,8.705568648,0.358992522,120.7687668,120.7687668
262.6002689,8.771484912,0.361710718,120.845912,120.845912
262.4794675,8.850019653,0.364949264,121.135224,121.135224
262.0958589,8.933043586,0.368372931,121.1710588,121.1710588
261.8441458,9.02293261,0.372079695,126.2418721,126.2418721
261.9941299,9.067500163,0.373917532,125.1998938,125.1998938
261.9510667,9.130803049,0.376527961,126.5638622,126.5638622
262.3740771,9.183526978,0.378702143,125.4505988,125.4505988
262.1605089,9.246396088,0.381294684,127.4708177,127.4708177
262.2760912,9.310692033,0.383946063,128.0056452,128.0056452
262.2841794,9.371722227,0.386462772,129.4758399,129.4758399
262.4351472,9.452798987,0.389806144,132.1433062,132.1433062
262.5457839,9.522758075,0.392691055,131.7549666,131.7549666
262.5161095,9.5928181,0.395580128,132.0414673,132.0414673
262.4740846,9.669372815,0.398737023,132.8698055,132.8698055
262.7037742,9.724597498,0.40101433,135.3684072,135.3684072
262.7509636,9.790061631,0.403713882,135.2837933,135.2837933
262.6107343,9.883813724,0.407579947,136.1423849,136.1423849
262.6155161,9.956341018,0.410570764,137.5990181,137.5990181
262.6971069,10.00457378,0.412559744,137.682928,137.682928
262.8525287,10.09416588,0.416254263,137.2129316,137.2129316
262.8421454,10.16807341,0.419301996,138.5307692,138.5307692
262.7330934,10.23390957,0.422016889,140.0626272,140.0626272
262.8334289,10.30559196,0.424972865,140.8939599,140.8939599
262.9314693,10.33756076,0.426291165,143.4040299,143.4040299
262.7230925,10.41751792,0.429588368,142.8976453,142.8976453
263.1689736,10.47728736,0.432053087,146.3790844,146.3790844
263.028799,10.55505807,0.435260127,146.1797054,146.1797054
263.0905524,10.61142323,0.437584463,145.4577433,145.4577433
263.2984919,10.67673268,0.440277636,148.1189711,148.1189711
263.2813866,10.75545001,0.443523712,147.1801163,147.1801163
263.4074072,10.824815,0.446384124,149.1543202,149.1543202
263.367814,10.90625649,0.449742536,147.3842766,147.3842766
263.3778148,10.98093646,0.452822122,149.3787415,149.3787415
263.5068957,11.05041617,0.455687265,154.1946796,154.1946796
263.5819014,11.10929583,0.458115292,153.5359933,153.5359933
263.6167129,11.17765326,0.460934155,151.7807593,151.7807593
263.7613414,11.24918142,0.46388377,155.7977502,155.7977502
263.6612518,11.29062268,0.465592688,156.5573536,156.5573536
263.8172473,11.34563892,0.467861399,155.1305502,155.1305502
263.7925733,11.4224406,0.471028478,157.9742555,157.9742555
263.8850668,11.50257851,0.474333134,157.8059099,157.8059099
263.9620673,11.58733595,0.477828286,158.6422799,158.6422799
264.0248863,11.65627717,0.480671224,159.8580516,159.8580516
264.0025894,11.72389712,0.483459675,161.9534221,161.9534221
264.0880878,11.79118987,0.486234634,164.1125073,164.1125073
264.1643504,11.84895543,0.488616719,162.6691799,162.6691799
264.1267246,11.92767952,0.491863073,165.0444056,165.0444056
264.2460508,11.96691445,0.493481008,164.3496987,164.3496987
264.3299097,12.03086221,0.496118029,168.3498448,168.3498448
264.3859523,12.11761195,0.499695338,165.4431653,165.4431653
264.4241792,12.18525542,0.50248476,169.3022235,169.3022235
264.3619886,12.25447888,0.505339335,169.0726676,169.0726676
264.3703226,12.32877207,0.508402972,168.8226363,168.8226363
264.3015195,12.40689825,0.51162467,171.384699,171.384699
264.1993805,12.47896267,0.514596399,169.5309246,169.5309246
264.2484826,12.56057707,0.517961941,171.4731154,171.4731154
264.2326345,12.63336741,0.520963605,172.1378012,172.1378012
264.2723643,12.72026352,0.524546949,176.6393421,176.6393421
264.2654785,12.79242532,0.527522694,175.3676516,175.3676516
264.2316508,12.89759792,0.531859708,173.4307652,173.4307652
264.2950982,12.9686901,0.534791345,176.4919682,176.4919682
264.1426822,13.02625239,0.537165047,177.1162028,177.1162028
264.0449424,13.08366653,0.539532641,178.1103699,178.1103699
264.1635035,13.15558555,0.542498373,179.6254456,179.6254456
264.047265,13.23838345,0.54591272,182.9012887,182.9012887
263.9888725,13.30162425,0.548520588,180.3328432,180.3328432
263.9822873,13.37793645,0.551667483,179.2207604,179.2207604
264.0706821,13.45675429,0.554917703,183.8110905,183.8110905
264.0024529,13.4852154,0.556091357,181.7570287,181.7570287
263.9167358,13.53872108,0.558297776,184.5180678,184.5180678
263.9480225,13.59035978,0.560427207,184.0366803,184.0366803
263.8374128,13.64701071,0.562763328,186.7119278,186.7119278
263.921791,13.67649142,0.563979028,186.3663893,186.3663893
263.9271192,13.7583824,0.567355975,187.3445277,187.3445277
263.9995564,13.80558401,0.569302433,188.6473839,188.6473839
263.9432132,13.88317957,0.57250225,191.7277274,191.7277274
264.0062509,13.93387484,0.574592777,188.3941273,188.3941273
264.1829858,13.99627701,0.577166062,190.0362135,190.0362135
264.1773023,14.06857475,0.580147412,193.6339068,193.6339068
264.2834581,14.15368094,0.583656946,194.0535029,194.0535029
264.205146,14.20032586,0.585580448,194.7587109,194.7587109
264.3920183,14.26996202,0.588452042,195.0264867,195.0264867
264.2293008,14.33203259,0.591011653,197.067263,197.067263
264.1055209,14.3809849,0.593030305,196.6258448,196.6258448
264.2486739,14.47459482,0.596890508,198.4038192,198.4038192
264.1969213,14.54820953,0.599926166,198.1326701,198.1326701
264.1931505,14.59691729,0.601934734,200.4923131,200.4923131
263.9298517,14.66959968,0.604931946,199.7319594,199.7319594
264.1290746,14.73815081,0.607758796,199.6405918,199.6405918
264.2318693,14.80035853,0.610324063,202.7068601,202.7068601
264.0180278,14.84620717,0.612214729,202.8129381,202.8129381
264.0022889,14.89210393,0.614107378,204.5506713,204.5506713
263.9452627,14.95264291,0.616603831,205.0279395,205.0279395
264.1300036,15.03935266,0.620179491,206.2118599,206.2118599
264.1994352,15.09962563,0.622664974,207.0671511,207.0671511
264.0203229,15.16807032,0.625487436,206.3665698,206.3665698
263.8913241,15.22072271,0.627658669,208.965312,208.965312
264.0979247,15.29722295,0.630813318,210.3622799,210.3622799
264.2818732,15.36344242,0.633544017,211.2005456,211.2005456
264.0358433,15.44911029,0.637076713,212.1971313,212.1971313
264.13954,15.50073618,0.639205616,210.9930608,210.9930608
264.2250381,15.5569062,0.641521905,213.4204529,213.4204529
264.0087373,15.6390156,0.64490786,213.3157999,213.3157999
264.3431075,15.71518324,0.648048793,215.1404622,215.1404622
264.2321972,15.7944839,0.651318924,216.599634,216.599634
264.3042519,15.86390605,0.654181693,215.6724128,215.6724128
264.3516328,15.93980266,0.65731145,219.0758576,219.0758576
264.2569258,15.99338089,0.659520861,218.0210336,218.0210336
264.3694756,16.05713637,0.662149953,220.6410071,220.6410071
264.5587524,16.12590035,0.664985581,220.0492298,220.0492298
264.4812328,16.18027659,0.667227901,222.993693,222.993693
